gene,count,RPKM
ATC1,1034,28.37988915887088
ATE1,2126,34.154261236546795
ATF1,4637,71.37786012965424
ATF2,1669,25.211792211841914
ATG1,2378,21.441130778303293
ATG10,314,15.133261563888562
ATG11,2075,14.250052622517066
ATG12,883,38.23237428784163
ATG13,3606,39.508765165080206
ATG14,1049,24.61889552226723
ATG15,2932,45.565738646246025
ATG16,33,1.769494286712747
ATG17,1219,23.6123708758104
ATG18,1939,31.33662751541393
ATG19,8463,164.71880480885392
ATG2,1330,6.760020879235309
ATG20,3566,45.043847709027844
ATG21,2663,43.383736120536724
ATG22,4869,74.52402016283779
ATG23,1228,21.900533079466776
ATG26,5612,37.89750783460516
ATG27,3502,104.2460024289521
ATG29,779,29.473781287416273
ATG3,1595,41.52527053330718
ATG31,1690,69.45965959486631
ATG32,2068,31.592706799497776
ATG33,2718,111.14666454913869
ATG34,1686,33.05367029694412
ATG36,1324,36.463036052026304
ATG4,1867,30.538752422846496
ATG5,1962,53.850427978437786
ATG7,1463,18.77271725306503
ATG8,1884,129.27396318982773
ATG9,1686,13.67852287839471
ATH1,2069,13.821973086321375
ATM1,4419,51.77953265800675
ATO2,994,28.438855923531754
ATO3,1528,44.82563436370868
ATP1,9245,137.09652440779007
ATP10,555,16.048968473805385
ATP11,2446,62.083750054166075
ATP12,1293,32.11390342263031
ATP14,2730,176.8336072270535
ATP15,3000,385.56080417550476
ATP16,3331,167.5177876576443
ATP17,3537,280.76764560533303
ATP18,2743,370.15765004869337
ATP19,2228,261.44375225744227
ATP2,20317,321.293390677946
ATP20,1268,88.50614735849432
ATP22,3083,36.4414060507076
ATP23,1565,46.7581395912471
ATP25,1426,18.835242808873844
ATP3,6429,166.84031606067538
ATP4,8638,285.46921941154375
ATP5,4418,167.94159760467127
ATP6,1,0.031141449568021538
ATP7,6011,278.1127192678751
ATP8,0,0.0
ATR1,5416,80.75901219835214
ATS1,959,23.247931243384702
ATX1,2280,249.4682608638266
ATX2,1864,48.064943053012605
AUA1,777,66.22311201822853
AUR1,3627,73.05226311352158
AUS1,37358,216.83110463810655
AVL9,6777,71.72791760502655
AVO1,2141,14.728291687795132
AVO2,889,16.85722401206674
AVT1,4556,61.175647595846755
AVT2,1614,27.168810596100954
AVT3,3514,41.05638381432496
AVT4,2895,32.82936847317901
AVT5,1450,25.522448885095912
AVT6,3263,58.84138749335882
AVT7,6574,108.40776223960313
AXL1,3028,20.278776191821336
AXL2,2240,22.010655617009398
AYR1,6464,175.62941544295208
AYT1,1789,30.49501863593587
AZF1,2353,20.82154755926144
AZR1,1301,17.156199887425025
BAG7,1142,22.55248586765111
BAP2,24874,330.1626693512977
BAP3,16209,216.9267050785056
BAR1,665,9.157069099168238
BAS1,4144,41.321482047498925
BAT1,50073,1029.0099215661955
BAT2,12763,274.10918678390266
BBC1,5046,35.281810168619636
BBP1,985,20.66146433774693
BCD1,2179,48.073233891735484
BCH1,3560,39.75796651056653
BCH2,2922,30.886138467124443
BCK1,1868,10.226355122512983
BCK2,3679,34.96249080961892
BCP1,2559,72.95652132249103
BCS1,2436,43.159187086219085
BCY1,5495,106.69493764468194
BDF1,13321,156.99732885132443
BDF2,16497,209.03369063560146
BDH1,5609,118.57655760581862
BDH2,2690,52.10605221979489
BDP1,3399,46.25368847267791
BDS1,4319,54.049427168337104
BEM1,3334,48.903358955695275
BEM2,4028,15.043273664021031
BEM3,2533,18.16575363729639
BEM4,2839,36.25670281410003
BER1,2799,82.41046730411634
BET1,1173,50.87956762101005
BET2,2573,63.904929239309965
BET3,4430,184.89031758993406
BET4,1484,33.657190199791124
BET5,1592,80.56293003247171
BFA1,713,10.040003340730143
BFR1,7637,131.2846817224096
BFR2,3435,51.985847867663615
BGL2,49784,1283.7259254029934
BI2,0,0.0
BI3,0,0.0
BI4,0,0.0
BIG1,1092,24.223781811925136
BIK1,2297,42.17300796148259
BIM1,1950,45.764391104309915
BIO2,13128,282.6981036742994
BIO3,16217,272.98426359167854
BIO4,4709,160.20051413492223
BIO5,10356,149.19968229336666
BIR1,2242,19.008349510147763
BIT2,1624,24.082720999269988
BIT61,997,14.839129700409087
BLI1,1355,96.23800598959639
BLM10,3867,14.603654955541145
BLS1,341,22.447161940656827
BMH1,39650,1197.9000134206494
BMH2,11741,346.94984466538915
BMS1,4125,28.208787721033023
BNA1,12492,568.2299824773512
BNA2,4230,75.43913267601341
BNA3,20069,365.15554013249954
BNA4,7280,127.86233349750796
BNA5,4658,83.07221749524125
BNA6,10857,296.9821171270357
BNA7,1138,35.16844312284814
BNI1,3434,14.229443107631704
BNI4,2099,19.031505808792915
BNI5,3680,66.36111123982853
BNR1,936,5.5076912549954375
BNS1,1000,58.67229628757681
BOI1,4134,34.12036254199008
BOI2,3350,26.055910253359038
BOP2,2389,33.87600697842539
BOP3,1613,32.8969801507226
BOR1,1069,15.000787682731207
BOS1,2491,73.43108456513895
BPH1,1903,7.107087830842111
BPL1,2015,23.610716973497084
BPT1,2727,14.153788828665789
BRE1,4724,54.56372898349041
BRE2,1517,24.27432912770564
BRE4,3403,24.47009924404449
BRE5,5246,82.31723169147027
BRF1,2797,37.93414565302617
BRL1,1555,26.674762839726924
BRN1,402,4.311131534900147
BRO1,4010,38.42375777469734
BRP1,116,7.454175547393092
BRR1,3678,87.07586372195215
BRR2,2646,9.900217950469546
BRR6,918,37.53960193381506
BRX1,3212,89.06454576454159
BSC1,79,1.9442108636083963
BSC2,5586,191.646591926321
BSC3,0,0.0
BSC4,98,6.011243446918097
BSC5,2736,45.20975829532205
BSC6,2307,37.50856281102546
BSD2,4221,106.13818398422644
BSP1,2240,31.432894676630404
BST1,2385,18.74836201663122
BTN2,2209,43.51771324792577
BTS1,1033,24.892769419581025
BTT1,383,20.673770319890565
BUB1,1078,8.540435895230017
BUB2,998,26.321118351499116
BUB3,1804,42.709314343230474
BUD13,853,25.867231030695944
BUD14,5033,57.39588461369243
BUD16,4241,109.70744658362501
BUD17,2941,74.88245542982186
BUD19,2168,170.4253620631299
BUD2,1376,10.08250226014062
BUD20,3755,182.0562707380804
BUD21,2944,110.86935422021584
BUD22,3171,49.374768290098146
BUD23,2726,79.9703398399672
BUD25,130,3.255405140409674
BUD26,342,28.84476766237995
BUD27,2499,25.387509965277683
BUD28,14,0.8996418764095111
BUD3,1875,9.273950314239768
BUD30,38,1.5859666068662515
BUD31,201,10.300330091296237
BUD32,2491,76.9811878901711
BUD4,3701,20.694869655610777
BUD5,527,6.636083079020701
BUD6,2164,22.20712951197926
BUD7,3687,39.96360961833575
BUD8,1693,22.695104753065763
BUD9,3194,47.19179813735001
BUG1,5915,140.0363604990068
BUL1,2318,19.210162564641987
BUL2,3208,28.20245413213399
BUR2,1748,35.740318180996034
BUR6,6949,393.45806008760303
BXI1,4325,117.51194644040342
BYE1,3245,44.158052101747515
BZZ1,2476,31.62085106294881
CAB1,4823,106.1161818731186
CAB2,6577,145.49863822488575
CAB3,3300,46.71217435203231
CAB4,2386,63.13369167979687
CAB5,2285,76.45097185273387
CAC2,1940,33.491998213454295
CAD1,2505,49.469331960127874
CAF120,1388,10.592201998216412
CAF130,1903,13.72053999756518
CAF16,6434,179.63676722541086
CAF20,1721,86.01575940559826
CAF4,3390,42.621232374618295
CAF40,2943,63.71340743438161
CAJ1,3969,81.9798659878167
CAK1,2985,65.4983170995705
CAM1,16860,328.15302482302695
CAN1,6489,88.90014420337032
CAP1,4213,126.80937185062986
CAP2,5359,150.66190048995531
CAR1,1052,25.50242301151273
CAR2,3793,72.26135231762701
CAT2,2070,24.978134362904907
CAT5,2205,76.29655144165277
CAT8,1254,7.080445060779458
CAX4,1070,36.098130290931635
CBC2,3189,123.54364351593004
CBF1,2294,52.76706301236013
CBF2,1434,12.132474458663689
CBF5,10104,169.02858196937046
CBK1,3956,42.312878953347735
CBP1,2198,27.170558166615187
CBP2,1866,23.94387586754569
CBP3,2743,66.0995803658381
CBP4,761,36.03302462882305
CBP6,632,31.39363799397116
CBR1,13359,379.5257629564629
CBS1,408,14.362978131198803
CBS2,1747,36.26940826355575
CBT1,1140,33.93502077927053
CCA1,2741,40.572697347616504
CCC1,3760,94.25350185045775
CCC2,2114,17.031429194594388
CCE1,1190,27.217978803236903
CCH1,1460,5.794752086284792
CCL1,2159,44.36787132109952
CCM1,1941,18.16860570982399
CCP1,10326,230.9594423818826
CCR4,4647,44.89942982944509
CCS1,6768,219.19594390342456
CCT2,5753,88.22113150540768
CCT3,6509,98.50826310644031
CCT4,7167,109.69678630253817
CCT5,6832,98.25431562463235
CCT6,11213,165.97652512178908
CCT7,6581,96.70578711045178
CCT8,4872,69.32776273603558
CCW12,157164,9496.431662509101
CCW14,21065,713.6343311259295
CCZ1,1529,17.560243774852882
CDA1,1743,46.73073548091391
CDA2,150,3.8802445148653035
CDC1,3152,51.87203404468498
CDC10,3960,99.26698599143955
CDC11,4168,81.12347612469611
CDC12,3204,63.58351261800162
CDC123,1799,40.349311969380594
CDC13,852,7.457788008981764
CDC14,3692,54.1545294734334
CDC15,1415,11.75070697033346
CDC16,2764,26.610572315770508
CDC19,73799,1192.6827096493205
CDC20,3006,39.83455208573308
CDC21,1478,39.23618439344038
CDC23,1647,21.26856703990141
CDC24,4419,41.84755212477505
CDC25,6013,30.620075110473906
CDC26,1194,77.34041283117286
CDC27,2066,22.039448023660672
CDC28,2356,63.79935233239891
CDC3,6131,95.28088118694897
CDC31,1717,85.81583898861837
CDC33,10699,404.80100897826276
CDC34,4952,135.45688901290234
CDC36,2018,85.10049874661219
CDC37,3206,51.1997370846549
CDC39,3535,13.571411236590135
CDC4,3702,38.428548766938576
CDC40,1856,32.95530242005367
CDC42,2422,102.13746678111731
CDC43,2163,46.45445201077972
CDC45,1538,19.12879086522343
CDC48,25353,245.54734980082895
CDC5,3401,39.004445035437286
CDC50,1785,36.869251899282645
CDC53,3750,37.20945260884926
CDC55,2741,42.11245815777273
CDC6,815,12.838274637089034
CDC60,14009,103.96677123701885
CDC7,1007,16.050106940746847
CDC73,2322,47.71755312996437
CDC8,1642,61.2668555280173
CDC9,2171,23.251458496250578
CDD1,688,38.95512236872512
CDH1,3644,52.03642853390886
CDS1,2408,42.569953592897214
CEF1,1616,22.139410237732537
CEG1,3407,59.968954035532256
CEM1,2980,54.46590321738846
CEP3,1292,17.177398586025937
CET1,2580,37.981244309507
CEX1,2068,21.97392992615987
CFD1,2085,57.4210197647091
CFT1,2461,14.673172253751297
CFT2,1904,17.925887435062073
CGI121,739,27.531525092022967
CGR1,1546,103.45138073026395
CHA1,39521,886.4064248704227
CHA4,1641,20.472744025719674
CHC1,4204,20.579715862049735
CHD1,3266,18.001411378612097
CHK1,1810,27.755996527861623
CHL1,2001,18.795418274082234
CHL4,1758,31.011184680939618
CHO1,3869,113.0918042543523
CHO2,3886,36.16560343166235
CHS1,8039,57.49999063613475
CHS2,2769,23.257235686723472
CHS3,4088,28.387327544475756
CHS5,7309,88.06449742871138
CHS6,2261,24.507111838095238
CHS7,3815,97.44228336441819
CHZ1,3039,159.77990234854894
CIA1,2608,63.79575263771615
CIC1,3196,68.64005022027368
CIK1,1316,17.908165351586973
CIN1,1079,8.607312573214545
CIN2,1438,39.37936357776288
CIN4,563,23.742111394619755
CIN5,591,16.16619979939929
CIN8,2477,20.035680670127103
CIR1,4803,148.43060836470968
CIR2,1150,14.733059210187404
CIS3,10815,384.0642194750867
CIT1,15220,256.73530048036423
CIT2,165807,2912.1524629424866
CIT3,1314,21.84633435404287
CKA1,3528,76.58291919505308
CKA2,4096,97.54234744694182
CKB1,3960,114.92199453489239
CKB2,2788,87.1575828682141
CKI1,2844,39.4978275618831
CKS1,1871,100.32496395271363
CLA4,2548,24.47282029634983
CLB1,7713,132.3102545227098
CLB2,2063,33.9505095920638
CLB3,3179,60.13937786437505
CLB4,1549,27.205872882917557
CLB5,1785,33.14850170761191
CLB6,631,13.409622614513422
CLC1,5330,184.42658466394977
CLD1,1011,18.35390455930525
CLF1,3135,36.89447026583482
CLG1,7124,127.33209392466273
CLN1,3875,57.35833718424443
CLN2,2087,30.948669165933786
CLN3,2185,30.450012908077515
CLP1,1474,26.759302987552857
CLU1,5152,32.64052779761832
CMC1,1141,82.48591454329704
CMC2,1090,63.79869981381184
CMC4,1943,160.53099482421553
CMD1,8156,446.1980560538091
CMK1,4366,79.08395501484414
CMK2,6305,113.95129079655739
CMP2,2999,40.13592377879193
CMR1,1339,20.729606601550703
CMS1,1642,45.53050564924574
CNA1,1873,27.37412113833056
CNB1,4835,194.44329264218482
CNE1,1455,23.421094178096517
CNL1,1696,111.64336261394128
CNM67,2277,31.677596173986444
CNN1,1551,34.690886609945764
CNS1,2389,50.111917058758806
COA1,1170,47.844590699960364
COA2,336,39.42778310525161
COA3,1803,169.74986893601323
COA4,1124,60.270047826215986
COA6,158,12.18372141194595
COB,10,0.03416842124498073
COF1,20178,802.1772375109003
COG1,3615,70.02356088273551
COG2,1575,48.48830265439095
COG3,2605,26.299381287307966
COG4,3354,31.50416436345418
COG5,1268,25.412656172240943
COG6,3665,35.327008682580626
COG7,2673,77.29530221708431
COG8,3150,41.94876183587112
COP1,7913,53.30265849605337
COQ1,3615,61.75073512443765
COQ10,807,31.413937251741725
COQ2,858,18.624757559341138
COQ3,1556,40.25106976753608
COQ4,2743,66.0995803658381
COQ5,7184,188.8546920816018
COQ6,5169,87.1921661092643
COQ8,1959,31.596784707123685
COQ9,3140,97.40949972158154
COR1,5115,90.42579428059355
COS1,1444,30.606664465492162
COS10,2727,58.879761527249684
COS111,1553,13.593831899000797
COS12,683,14.514694525693608
COS2,0,0.0
COS3,0,0.0
COS4,97,2.066808837119745
COS5,210,4.4279248604530625
COS6,5434,115.1777110148784
COS7,776,16.362236627197984
COS8,4174,88.47106473612486
COS9,1982,39.3328720377276
COT1,7740,142.42966616065124
COX1,1,0.001885456078790406
COX10,1879,32.85927380553184
COX11,1163,31.284224320193864
COX12,819,78.9435746549346
COX13,2437,151.783425194537
COX14,1441,164.33035908668944
COX15,2314,38.47215958543014
COX16,1231,83.7574146953023
COX17,1527,176.62540439279874
COX18,1642,41.93977176523582
COX19,622,50.87065882970145
COX2,2,0.06426013402925079
COX20,1585,62.298016344571245
COX23,425,22.63901432412092
COX26,385,46.52625525013367
COX3,8,0.23990450037586963
COX4,1036,53.770902920783854
COX5A,723,38.01279019348499
COX5B,13578,606.2759370275463
COX6,1820,98.90022775562277
COX7,854,113.3548764275984
COX8,1037,106.28300800670844
COX9,3637,490.7996256752088
COY1,3486,41.50788857422353
CPA1,52223,1026.305775256323
CPA2,38172,276.2021156002991
CPD1,1049,35.389662313259144
CPR1,31344,1556.9654893718862
CPR2,2943,115.67385621581903
CPR3,4377,193.65897506775886
CPR4,11172,283.56486328910194
CPR5,9651,345.76103426129964
CPR6,4298,93.54824479374383
CPR7,2161,44.40897171139234
CPR8,2221,58.1972215778308
CPS1,2255,31.6433828106257
CPT1,2957,56.37873451386103
CRC1,1264,31.2022133720567
CRD1,1649,47.012623548568854
CRF1,1699,29.39406823114922
CRG1,1591,44.11634256269791
CRH1,13636,217.33789299307253
CRM1,7386,55.1177825736828
CRN1,7135,88.6050660945349
CRP1,8862,153.97776132761757
CRR1,2007,38.41662225433806
CRS5,2417,279.5701391076585
CRT10,2634,22.261910565933057
CRZ1,2086,24.874634149796996
CSE1,4990,42.04257717955374
CSE2,571,30.82173068578985
CSE4,1317,46.362848526443194
CSF1,1349,3.6912984188874196
CSG2,7248,142.78695591714168
CSH1,2618,56.22642411660716
CSI1,582,15.920014015652091
CSI2,1787,42.30684297746832
CSL4,3466,95.77962011166652
CSM1,1083,45.909996698238245
CSM2,446,16.874591083681203
CSM3,1678,42.72450194193848
CSM4,20,1.0314365462019872
CSN9,771,38.298251413531275
CSR1,4356,86.23364333192781
CSR2,1147,8.27718635488002
CST26,2891,58.81352256859063
CST6,2871,39.53375245670979
CST9,931,15.606830812495431
CTA1,1560,24.47862779997972
CTF13,1527,25.811645735899607
CTF18,2306,25.163298521567377
CTF19,1413,30.92093443864798
CTF3,1588,17.517277517227157
CTF4,2148,18.74124650296193
CTF8,1095,66.1639603881771
CTH1,3061,76.02525783191908
CTI6,4353,69.51729742030655
CTK1,1785,27.32088231478033
CTK2,1498,37.43509807948465
CTK3,1625,44.30054694440774
CTL1,1748,44.09085981206987
CTM1,758,10.473305257449974
CTP1,1993,53.78958779052467
CTR1,3315,65.94794934318861
CTR2,4236,180.51550998019053
CTR3,424,14.186088431316918
CTR86,1207,17.327676779142763
CTR9,4744,35.631827045621975
CTS1,35828,515.2598975701593
CTS2,1625,25.697778207986524
CTT1,2047,29.438902822544268
CUE1,5090,202.02252136431227
CUE2,1463,26.679244564603678
CUE3,2848,36.895392921805744
CUE4,928,63.67634704891726
CUE5,5181,101.81893459975508
CUL3,2333,25.355410038886582
CUP1-1,0,0.0
CUP1-2,0,0.0
CUP2,634,22.713967021206507
CUP9,7038,185.61926949684448
CUR1,1593,50.9808916287872
CUS1,2954,54.73198838952692
CUS2,1689,47.81628029126216
CWC15,2097,96.47125644020853
CWC2,1895,45.127624124012385
CWC21,1758,104.66274829817121
CWC22,1624,22.749421566784452
CWC23,791,22.551234218870807
CWC24,1639,51.0408358419873
CWC25,1543,69.40737076499379
CWC27,3617,96.97364901575766
CWH41,4608,44.736148559298854
CWH43,5860,49.73491882792203
CWP1,1456,49.1204464519593
CWP2,9788,852.1640018996414
CYB2,938,12.82901473082617
CYB5,3064,205.02912713941058
CYC1,115,8.464812200762218
CYC2,1181,26.055295652198076
CYC3,3186,95.54196727469008
CYC7,1160,82.38825605013417
CYC8,4393,36.78297918056136
CYK3,1929,17.628309950728582
CYM1,1901,15.547447336858914
CYR1,3687,14.72758578435955
CYS3,35071,718.8912967798017
CYS4,51935,827.7679284684087
CYT1,1717,44.8456965037296
CYT2,1721,61.93134677203074
DAD1,1194,101.76370109364849
DAD2,684,41.32981635206679
DAD3,815,69.46182277330277
DAD4,1292,143.3018594368465
DAK1,9689,134.10200216202696
DAK2,428,5.8537508579889135
DAL1,1198,21.041081803573423
DAL2,1391,32.74016468247287
DAL3,746,30.817324276599273
DAL4,821,10.451971422625594
DAL5,1945,28.94895412968473
DAL7,2709,39.52102448421674
DAL80,450,13.494628146142666
DAL81,2196,18.311557204281748
DAL82,1566,49.52950236763925
