"gene","Sample","Value","Strain","Replicate","Condition"
"RAD28","JCYL003B",23.0580547493287,"JCYL","003","B"
"RAD28","JCYL001D",18.0120808801057,"JCYL","001","D"
"RAD28","JCYL002D",19.9796945356008,"JCYL","002","D"
"RAD28","JCYL003D",19.1100788706255,"JCYL","003","D"
"RAD3","JCYL001B",28.6533549739374,"JCYL","001","B"
"RAD3","JCYL002B",28.3127345854372,"JCYL","002","B"
"RAD3","JCYL003B",28.1249607001965,"JCYL","003","B"
"RAD3","JCYL001D",23.2292462078993,"JCYL","001","D"
"RAD3","JCYL002D",24.2493869322569,"JCYL","002","D"
"RAD3","JCYL003D",24.3048311170864,"JCYL","003","D"
"RAD30","JCYL001B",29.3332708184024,"JCYL","001","B"
"RAD30","JCYL002B",28.8183859841322,"JCYL","002","B"
"RAD30","JCYL003B",29.3490987691531,"JCYL","003","B"
"RAD30","JCYL001D",22.5727057930142,"JCYL","001","D"
"RAD30","JCYL002D",24.4275523346124,"JCYL","002","D"
"RAD30","JCYL003D",23.7098881215159,"JCYL","003","D"
"RAD33","JCYL001B",62.7496562377078,"JCYL","001","B"
"RAD33","JCYL002B",64.6832400802748,"JCYL","002","B"
"RAD33","JCYL003B",65.1024980428889,"JCYL","003","B"
"RAD33","JCYL001D",55.2748368593264,"JCYL","001","D"
"RAD33","JCYL002D",54.1114428343009,"JCYL","002","D"
"RAD33","JCYL003D",56.8107195423659,"JCYL","003","D"
"RAD34","JCYL001B",8.77609749945536,"JCYL","001","B"
"RAD34","JCYL002B",8.08509322695301,"JCYL","002","B"
"RAD34","JCYL003B",7.50566451575699,"JCYL","003","B"
"RAD34","JCYL001D",7.78838517627021,"JCYL","001","D"
"RAD34","JCYL002D",8.4276741613069,"JCYL","002","D"
"RAD34","JCYL003D",8.33194076457629,"JCYL","003","D"
"RAD4","JCYL001B",33.7283276289234,"JCYL","001","B"
"RAD4","JCYL002B",35.3255404874654,"JCYL","002","B"
"RAD4","JCYL003B",34.5683413811203,"JCYL","003","B"
"RAD4","JCYL001D",28.8505513135546,"JCYL","001","D"
"RAD4","JCYL002D",30.5492803578975,"JCYL","002","D"
"RAD4","JCYL003D",29.3185724212619,"JCYL","003","D"
"RAD5","JCYL001B",13.9944304931839,"JCYL","001","B"
"RAD5","JCYL002B",14.6572422633488,"JCYL","002","B"
"RAD5","JCYL003B",13.6688847282952,"JCYL","003","B"
"RAD5","JCYL001D",18.102378910903,"JCYL","001","D"
"RAD5","JCYL002D",17.3566514628267,"JCYL","002","D"
"RAD5","JCYL003D",17.4890497922963,"JCYL","003","D"
"RAD50","JCYL001B",6.52165868467155,"JCYL","001","B"
"RAD50","JCYL002B",6.86961877599525,"JCYL","002","B"
"RAD50","JCYL003B",6.44421782148205,"JCYL","003","B"
"RAD50","JCYL001D",7.3099526234343,"JCYL","001","D"
"RAD50","JCYL002D",6.67217615436293,"JCYL","002","D"
"RAD50","JCYL003D",7.04086325422938,"JCYL","003","D"
"RAD51","JCYL001B",51.5309467617839,"JCYL","001","B"
"RAD51","JCYL002B",53.7092930704332,"JCYL","002","B"
"RAD51","JCYL003B",53.5664591997412,"JCYL","003","B"
"RAD51","JCYL001D",106.05544605483,"JCYL","001","D"
"RAD51","JCYL002D",99.5163579236283,"JCYL","002","D"
"RAD51","JCYL003D",100.098143795799,"JCYL","003","D"
"RAD52","JCYL001B",51.5599561789272,"JCYL","001","B"
"RAD52","JCYL002B",52.2516576268863,"JCYL","002","B"
"RAD52","JCYL003B",52.6100695443442,"JCYL","003","B"
"RAD52","JCYL001D",56.2394219577536,"JCYL","001","D"
"RAD52","JCYL002D",59.0894056630234,"JCYL","002","D"
"RAD52","JCYL003D",56.5481122101207,"JCYL","003","D"
"RAD53","JCYL001B",11.6703143172267,"JCYL","001","B"
"RAD53","JCYL002B",12.3618673893497,"JCYL","002","B"
"RAD53","JCYL003B",13.7495318175949,"JCYL","003","B"
"RAD53","JCYL001D",19.620192948615,"JCYL","001","D"
"RAD53","JCYL002D",18.1237853885575,"JCYL","002","D"
"RAD53","JCYL003D",19.2384896304716,"JCYL","003","D"
"RAD54","JCYL001B",27.9372219012971,"JCYL","001","B"
"RAD54","JCYL002B",29.6761733536419,"JCYL","002","B"
"RAD54","JCYL003B",27.9059239050268,"JCYL","003","B"
"RAD54","JCYL001D",41.2309552426332,"JCYL","001","D"
"RAD54","JCYL002D",39.7246679604307,"JCYL","002","D"
"RAD54","JCYL003D",38.582343254781,"JCYL","003","D"
"RAD55","JCYL001B",35.1239522101357,"JCYL","001","B"
"RAD55","JCYL002B",33.3420099846709,"JCYL","002","B"
"RAD55","JCYL003B",33.2930601772053,"JCYL","003","B"
"RAD55","JCYL001D",22.8718034272732,"JCYL","001","D"
"RAD55","JCYL002D",23.9947869563838,"JCYL","002","D"
"RAD55","JCYL003D",23.729293174944,"JCYL","003","D"
"RAD57","JCYL001B",36.3527911918648,"JCYL","001","B"
"RAD57","JCYL002B",34.8635620868892,"JCYL","002","B"
"RAD57","JCYL003B",37.661451531879,"JCYL","003","B"
"RAD57","JCYL001D",38.4340336267705,"JCYL","001","D"
"RAD57","JCYL002D",38.339099412284,"JCYL","002","D"
"RAD57","JCYL003D",39.1883054543869,"JCYL","003","D"
"RAD59","JCYL001B",161.414249281166,"JCYL","001","B"
"RAD59","JCYL002B",154.956725875623,"JCYL","002","B"
"RAD59","JCYL003B",135.111956414381,"JCYL","003","B"
"RAD59","JCYL001D",16.3996018408284,"JCYL","001","D"
"RAD59","JCYL002D",17.2258908246645,"JCYL","002","D"
"RAD59","JCYL003D",15.8611898608203,"JCYL","003","D"
"RAD6","JCYL001B",120.428286490053,"JCYL","001","B"
"RAD6","JCYL002B",131.046099916299,"JCYL","002","B"
"RAD6","JCYL003B",129.183569609465,"JCYL","003","B"
"RAD6","JCYL001D",121.172979630085,"JCYL","001","D"
"RAD6","JCYL002D",122.585404143232,"JCYL","002","D"
"RAD6","JCYL003D",116.547056801575,"JCYL","003","D"
"RAD61","JCYL001B",11.3068907932559,"JCYL","001","B"
"RAD61","JCYL002B",12.0826902012222,"JCYL","002","B"
"RAD61","JCYL003B",11.322805294099,"JCYL","003","B"
"RAD61","JCYL001D",11.1428444745567,"JCYL","001","D"
"RAD61","JCYL002D",11.2144481104112,"JCYL","002","D"
"RAD61","JCYL003D",11.4609728818634,"JCYL","003","D"
"RAD7","JCYL001B",37.4581846807015,"JCYL","001","B"
"RAD7","JCYL002B",39.3394636769177,"JCYL","002","B"
"RAD7","JCYL003B",40.4603864246021,"JCYL","003","B"
"RAD7","JCYL001D",44.2882704538205,"JCYL","001","D"
"RAD7","JCYL002D",45.1992426976636,"JCYL","002","D"
"RAD7","JCYL003D",46.3720007571962,"JCYL","003","D"
"RAD9","JCYL001B",16.4440460701411,"JCYL","001","B"
"RAD9","JCYL002B",16.7560016355081,"JCYL","002","B"
"RAD9","JCYL003B",16.9665119197763,"JCYL","003","B"
"RAD9","JCYL001D",19.8035299603684,"JCYL","001","D"
"RAD9","JCYL002D",19.8650330755969,"JCYL","002","D"
"RAD9","JCYL003D",20.7767170012677,"JCYL","003","D"
"RAI1","JCYL001B",54.1809061082727,"JCYL","001","B"
"RAI1","JCYL002B",56.2183426170748,"JCYL","002","B"
"RAI1","JCYL003B",57.5998905732923,"JCYL","003","B"
"RAI1","JCYL001D",48.9979505882444,"JCYL","001","D"
"RAI1","JCYL002D",53.8682845911532,"JCYL","002","D"
"RAI1","JCYL003D",52.418138134451,"JCYL","003","D"
"RAM1","JCYL001B",39.3736900056106,"JCYL","001","B"
"RAM1","JCYL002B",38.1410670519449,"JCYL","002","B"
"RAM1","JCYL003B",40.3552350245117,"JCYL","003","B"
"RAM1","JCYL001D",22.2547021736002,"JCYL","001","D"
"RAM1","JCYL002D",21.4315638789874,"JCYL","002","D"
"RAM1","JCYL003D",23.4320307876762,"JCYL","003","D"
"RAM2","JCYL001B",78.155188222897,"JCYL","001","B"
"RAM2","JCYL002B",81.2742714719734,"JCYL","002","B"
"RAM2","JCYL003B",78.3019997296622,"JCYL","003","B"
"RAM2","JCYL001D",85.4610967651282,"JCYL","001","D"
"RAM2","JCYL002D",79.4946238095047,"JCYL","002","D"
"RAM2","JCYL003D",87.0000695027915,"JCYL","003","D"
"RAP1","JCYL001B",50.9945943228102,"JCYL","001","B"
"RAP1","JCYL002B",53.245108880976,"JCYL","002","B"
"RAP1","JCYL003B",54.7847153087744,"JCYL","003","B"
"RAP1","JCYL001D",65.8159111900959,"JCYL","001","D"
"RAP1","JCYL002D",61.4472355305637,"JCYL","002","D"
"RAP1","JCYL003D",66.0171997844094,"JCYL","003","D"
"RAS1","JCYL001B",50.6506615476548,"JCYL","001","B"
"RAS1","JCYL002B",53.8043883504269,"JCYL","002","B"
"RAS1","JCYL003B",60.9838214869526,"JCYL","003","B"
"RAS1","JCYL001D",97.6767136874775,"JCYL","001","D"
"RAS1","JCYL002D",83.5133931041591,"JCYL","002","D"
"RAS1","JCYL003D",94.8622396112116,"JCYL","003","D"
"RAS2","JCYL001B",197.831517556106,"JCYL","001","B"
"RAS2","JCYL002B",199.536668811075,"JCYL","002","B"
"RAS2","JCYL003B",201.815575520432,"JCYL","003","B"
"RAS2","JCYL001D",219.220135696782,"JCYL","001","D"
"RAS2","JCYL002D",209.302697184798,"JCYL","002","D"
"RAS2","JCYL003D",202.491120823113,"JCYL","003","D"
"RAT1","JCYL001B",36.2106675857451,"JCYL","001","B"
"RAT1","JCYL002B",36.5199211756385,"JCYL","002","B"
"RAT1","JCYL003B",36.1974719051115,"JCYL","003","B"
"RAT1","JCYL001D",34.3124965843588,"JCYL","001","D"
"RAT1","JCYL002D",34.2187004402537,"JCYL","002","D"
"RAT1","JCYL003D",35.3265537788044,"JCYL","003","D"
"RAV1","JCYL001B",14.7481290471846,"JCYL","001","B"
"RAV1","JCYL002B",14.7924178632901,"JCYL","002","B"
"RAV1","JCYL003B",15.2455912602378,"JCYL","003","B"
"RAV1","JCYL001D",16.5248686032416,"JCYL","001","D"
"RAV1","JCYL002D",16.3427372138333,"JCYL","002","D"
"RAV1","JCYL003D",16.8781612885942,"JCYL","003","D"
"RAV2","JCYL001B",43.1821318006385,"JCYL","001","B"
"RAV2","JCYL002B",39.1957608426598,"JCYL","002","B"
"RAV2","JCYL003B",40.0047126271444,"JCYL","003","B"
"RAV2","JCYL001D",46.7759461270135,"JCYL","001","D"
"RAV2","JCYL002D",48.7695515157309,"JCYL","002","D"
"RAV2","JCYL003D",41.8450857786228,"JCYL","003","D"
"RAX1","JCYL001B",25.8645031786063,"JCYL","001","B"
"RAX1","JCYL002B",26.4073778309379,"JCYL","002","B"
"RAX1","JCYL003B",25.031643463799,"JCYL","003","B"
"RAX1","JCYL001D",22.1610595694346,"JCYL","001","D"
"RAX1","JCYL002D",24.1775319271997,"JCYL","002","D"
"RAX1","JCYL003D",24.3542200540251,"JCYL","003","D"
"RAX2","JCYL001B",16.3222208996558,"JCYL","001","B"
"RAX2","JCYL002B",17.413706885391,"JCYL","002","B"
"RAX2","JCYL003B",17.943770995457,"JCYL","003","B"
"RAX2","JCYL001D",14.7808289620601,"JCYL","001","D"
"RAX2","JCYL002D",13.071669887677,"JCYL","002","D"
"RAX2","JCYL003D",15.6080377567813,"JCYL","003","D"
"RBA50","JCYL001B",60.7043568789647,"JCYL","001","B"
"RBA50","JCYL002B",63.1364579582938,"JCYL","002","B"
"RBA50","JCYL003B",66.0977719227012,"JCYL","003","B"
"RBA50","JCYL001D",42.2945823126986,"JCYL","001","D"
"RBA50","JCYL002D",40.2124400227867,"JCYL","002","D"
"RBA50","JCYL003D",42.8427946962057,"JCYL","003","D"
"RBD2","JCYL001B",86.5734445736325,"JCYL","001","B"
"RBD2","JCYL002B",92.6049615139098,"JCYL","002","B"
"RBD2","JCYL003B",93.9518094958173,"JCYL","003","B"
"RBD2","JCYL001D",92.1974156316863,"JCYL","001","D"
"RBD2","JCYL002D",93.7052513295789,"JCYL","002","D"
"RBD2","JCYL003D",90.1352238850534,"JCYL","003","D"
"RBG1","JCYL001B",57.276690490037,"JCYL","001","B"
"RBG1","JCYL002B",63.5925233394982,"JCYL","002","B"
"RBG1","JCYL003B",66.008638918456,"JCYL","003","B"
"RBG1","JCYL001D",64.1890552268263,"JCYL","001","D"
"RBG1","JCYL002D",68.6250906952576,"JCYL","002","D"
"RBG1","JCYL003D",72.3603857758292,"JCYL","003","D"
"RBG2","JCYL001B",44.1783937488299,"JCYL","001","B"
"RBG2","JCYL002B",48.4490064173707,"JCYL","002","B"
"RBG2","JCYL003B",44.4758007258393,"JCYL","003","B"
"RBG2","JCYL001D",58.116075362565,"JCYL","001","D"
"RBG2","JCYL002D",61.5459464021486,"JCYL","002","D"
"RBG2","JCYL003D",57.5525200192679,"JCYL","003","D"
"RBK1","JCYL001B",89.3559395626379,"JCYL","001","B"
"RBK1","JCYL002B",87.4403420176107,"JCYL","002","B"
"RBK1","JCYL003B",86.2488295180984,"JCYL","003","B"
"RBK1","JCYL001D",89.6480443418288,"JCYL","001","D"
"RBK1","JCYL002D",91.9026822876062,"JCYL","002","D"
"RBK1","JCYL003D",91.138372613692,"JCYL","003","D"
"RBL2","JCYL001B",112.339797820854,"JCYL","001","B"
"RBL2","JCYL002B",107.603894712981,"JCYL","002","B"
"RBL2","JCYL003B",114.986620519273,"JCYL","003","B"
"RBL2","JCYL001D",113.795950233191,"JCYL","001","D"
"RBL2","JCYL002D",105.139334728025,"JCYL","002","D"
"RBL2","JCYL003D",116.324412996688,"JCYL","003","D"
"RBS1","JCYL001B",70.1505044641447,"JCYL","001","B"
"RBS1","JCYL002B",72.959384749953,"JCYL","002","B"
"RBS1","JCYL003B",73.8528257143421,"JCYL","003","B"
"RBS1","JCYL001D",58.3969464397062,"JCYL","001","D"
"RBS1","JCYL002D",60.582060296338,"JCYL","002","D"
"RBS1","JCYL003D",57.8255994071561,"JCYL","003","D"
"RCE1","JCYL001B",27.1545947750015,"JCYL","001","B"
"RCE1","JCYL002B",26.1864113266287,"JCYL","002","B"
"RCE1","JCYL003B",27.6169293541838,"JCYL","003","B"
"RCE1","JCYL001D",17.0039734510005,"JCYL","001","D"
"RCE1","JCYL002D",17.8156379847789,"JCYL","002","D"
"RCE1","JCYL003D",18.4030121417445,"JCYL","003","D"
"RCF1","JCYL001B",99.4792139430854,"JCYL","001","B"
"RCF1","JCYL002B",90.4308768643385,"JCYL","002","B"
"RCF1","JCYL003B",99.4427740442818,"JCYL","003","B"
"RCF1","JCYL001D",154.310423642813,"JCYL","001","D"
"RCF1","JCYL002D",144.214256629339,"JCYL","002","D"
"RCF1","JCYL003D",148.288889532744,"JCYL","003","D"
"RCF2","JCYL001B",135.549992512206,"JCYL","001","B"
"RCF2","JCYL002B",156.78958622065,"JCYL","002","B"
"RCF2","JCYL003B",187.119607935461,"JCYL","003","B"
"RCF2","JCYL001D",258.694458790305,"JCYL","001","D"
"RCF2","JCYL002D",251.955404629545,"JCYL","002","D"
"RCF2","JCYL003D",289.126393275006,"JCYL","003","D"
"RCK1","JCYL001B",6.16342676621182,"JCYL","001","B"
"RCK1","JCYL002B",7.46544925511752,"JCYL","002","B"
"RCK1","JCYL003B",7.03172602636028,"JCYL","003","B"
"RCK1","JCYL001D",20.0402893424497,"JCYL","001","D"
"RCK1","JCYL002D",14.576216308269,"JCYL","002","D"
"RCK1","JCYL003D",19.1080534629471,"JCYL","003","D"
"RCK2","JCYL001B",88.6029425377379,"JCYL","001","B"
"RCK2","JCYL002B",87.8718945044897,"JCYL","002","B"
"RCK2","JCYL003B",87.3373998314757,"JCYL","003","B"
"RCK2","JCYL001D",91.0179882209663,"JCYL","001","D"
"RCK2","JCYL002D",93.9575209947116,"JCYL","002","D"
"RCK2","JCYL003D",89.7847735424804,"JCYL","003","D"
"RCL1","JCYL001B",47.3165794586279,"JCYL","001","B"
"RCL1","JCYL002B",57.8435501025148,"JCYL","002","B"
"RCL1","JCYL003B",61.3412325441396,"JCYL","003","B"
"RCL1","JCYL001D",79.1609723278667,"JCYL","001","D"
"RCL1","JCYL002D",81.8766490370792,"JCYL","002","D"
"RCL1","JCYL003D",83.1390075516244,"JCYL","003","D"
"RCN1","JCYL001B",20.5336099537442,"JCYL","001","B"
"RCN1","JCYL002B",22.6480598792338,"JCYL","002","B"
"RCN1","JCYL003B",21.6910838792195,"JCYL","003","B"
"RCN1","JCYL001D",20.8371448922913,"JCYL","001","D"
"RCN1","JCYL002D",24.2069495195571,"JCYL","002","D"
"RCN1","JCYL003D",22.31501676707,"JCYL","003","D"
"RCN2","JCYL001B",114.421236765049,"JCYL","001","B"
"RCN2","JCYL002B",112.319950058496,"JCYL","002","B"
"RCN2","JCYL003B",109.488328152251,"JCYL","003","B"
"RCN2","JCYL001D",109.123401420622,"JCYL","001","D"
"RCN2","JCYL002D",116.00849820394,"JCYL","002","D"
"RCN2","JCYL003D",104.845483776068,"JCYL","003","D"
"RCO1","JCYL001B",24.7136067894212,"JCYL","001","B"
"RCO1","JCYL002B",24.160309428364,"JCYL","002","B"
"RCO1","JCYL003B",24.450794917582,"JCYL","003","B"
"RCO1","JCYL001D",25.2209372704009,"JCYL","001","D"
"RCO1","JCYL002D",26.8082933485244,"JCYL","002","D"
"RCO1","JCYL003D",24.6544197615841,"JCYL","003","D"
"RCR1","JCYL001B",75.6744986811116,"JCYL","001","B"
"RCR1","JCYL002B",71.5845881845848,"JCYL","002","B"
"RCR1","JCYL003B",72.6306685256706,"JCYL","003","B"
"RCR1","JCYL001D",80.9557601098262,"JCYL","001","D"
"RCR1","JCYL002D",84.1114677824198,"JCYL","002","D"
"RCR1","JCYL003D",80.6065434458378,"JCYL","003","D"
"RCR2","JCYL001B",78.1513047419375,"JCYL","001","B"
"RCR2","JCYL002B",77.1304338589955,"JCYL","002","B"
"RCR2","JCYL003B",74.2929331879222,"JCYL","003","B"
"RCR2","JCYL001D",82.4874425859388,"JCYL","001","D"
"RCR2","JCYL002D",78.0471641155417,"JCYL","002","D"
"RCR2","JCYL003D",77.0530569234674,"JCYL","003","D"
"RCY1","JCYL001B",13.9734208417723,"JCYL","001","B"
"RCY1","JCYL002B",14.2295317954808,"JCYL","002","B"
"RCY1","JCYL003B",13.7062201996064,"JCYL","003","B"
"RCY1","JCYL001D",13.2080154228521,"JCYL","001","D"
"RCY1","JCYL002D",14.9820426561314,"JCYL","002","D"
"RCY1","JCYL003D",13.2523546397606,"JCYL","003","D"
"RDH54","JCYL001B",30.6573122724357,"JCYL","001","B"
"RDH54","JCYL002B",32.4133673676754,"JCYL","002","B"
"RDH54","JCYL003B",30.6677793535789,"JCYL","003","B"
"RDH54","JCYL001D",29.4527257801008,"JCYL","001","D"
"RDH54","JCYL002D",31.1969869314489,"JCYL","002","D"
"RDH54","JCYL003D",30.942998300127,"JCYL","003","D"
"RDI1","JCYL001B",126.192892488741,"JCYL","001","B"
"RDI1","JCYL002B",129.388887801242,"JCYL","002","B"
"RDI1","JCYL003B",127.05680011783,"JCYL","003","B"
"RDI1","JCYL001D",119.487448686436,"JCYL","001","D"
"RDI1","JCYL002D",122.203180974713,"JCYL","002","D"
"RDI1","JCYL003D",123.848895088328,"JCYL","003","D"
"RDL1","JCYL001B",514.646384409151,"JCYL","001","B"
"RDL1","JCYL002B",458.0462353605,"JCYL","002","B"
"RDL1","JCYL003B",478.536986244104,"JCYL","003","B"
"RDL1","JCYL001D",921.186903032865,"JCYL","001","D"
"RDL1","JCYL002D",858.412495180303,"JCYL","002","D"
"RDL1","JCYL003D",893.182559454392,"JCYL","003","D"
"RDL2","JCYL001B",147.313582170755,"JCYL","001","B"
"RDL2","JCYL002B",147.631231918801,"JCYL","002","B"
"RDL2","JCYL003B",155.736197963761,"JCYL","003","B"
"RDL2","JCYL001D",178.626614017757,"JCYL","001","D"
"RDL2","JCYL002D",175.913467782222,"JCYL","002","D"
"RDL2","JCYL003D",171.602803757062,"JCYL","003","D"
"RDR1","JCYL001B",26.0851506501556,"JCYL","001","B"
"RDR1","JCYL002B",26.7474878172722,"JCYL","002","B"
"RDR1","JCYL003B",26.9017025661106,"JCYL","003","B"
"RDR1","JCYL001D",19.2645066608658,"JCYL","001","D"
"RDR1","JCYL002D",20.3040090652183,"JCYL","002","D"
"RDR1","JCYL003D",20.3185422062774,"JCYL","003","D"
"RDS1","JCYL001B",15.3764448830818,"JCYL","001","B"
"RDS1","JCYL002B",15.221551748038,"JCYL","002","B"
"RDS1","JCYL003B",15.16275334411,"JCYL","003","B"
"RDS1","JCYL001D",8.48494543513231,"JCYL","001","D"
"RDS1","JCYL002D",8.14915108219166,"JCYL","002","D"
"RDS1","JCYL003D",8.72961836905502,"JCYL","003","D"
"RDS2","JCYL001B",38.0925015175627,"JCYL","001","B"
"RDS2","JCYL002B",39.034796852265,"JCYL","002","B"
"RDS2","JCYL003B",40.3955594605575,"JCYL","003","B"
"RDS2","JCYL001D",48.2086014486709,"JCYL","001","D"
"RDS2","JCYL002D",50.3351624872423,"JCYL","002","D"
"RDS2","JCYL003D",46.5392675038946,"JCYL","003","D"
"RDS3","JCYL001B",61.5382369334662,"JCYL","001","B"
"RDS3","JCYL002B",64.474334476015,"JCYL","002","B"
"RDS3","JCYL003B",63.0166155365177,"JCYL","003","B"
"RDS3","JCYL001D",78.3097790770294,"JCYL","001","D"
"RDS3","JCYL002D",76.1518650343337,"JCYL","002","D"
"RDS3","JCYL003D",75.8432669984784,"JCYL","003","D"
"REB1","JCYL001B",45.6687957194827,"JCYL","001","B"
"REB1","JCYL002B",45.6155038222386,"JCYL","002","B"
"REB1","JCYL003B",46.2182049097771,"JCYL","003","B"
"REB1","JCYL001D",55.7668425789943,"JCYL","001","D"
"REB1","JCYL002D",54.3178429172807,"JCYL","002","D"
"REB1","JCYL003D",55.7981756115021,"JCYL","003","D"
"REC102","JCYL001B",6.41653996478487,"JCYL","001","B"
"REC102","JCYL002B",6.09981397816673,"JCYL","002","B"
"REC102","JCYL003B",7.3892347026519,"JCYL","003","B"
"REC102","JCYL001D",5.10539780805745,"JCYL","001","D"
"REC102","JCYL002D",5.89275826727255,"JCYL","002","D"
"REC102","JCYL003D",4.30770233790463,"JCYL","003","D"
"REC104","JCYL001B",10.7190901856623,"JCYL","001","B"
"REC104","JCYL002B",10.8841918818069,"JCYL","002","B"
"REC104","JCYL003B",11.3357314611547,"JCYL","003","B"
"REC104","JCYL001D",10.7529190830165,"JCYL","001","D"
"REC104","JCYL002D",11.405558060067,"JCYL","002","D"
"REC104","JCYL003D",9.82122722341944,"JCYL","003","D"
"REC107","JCYL001B",52.0906955215599,"JCYL","001","B"
"REC107","JCYL002B",49.623368203357,"JCYL","002","B"
"REC107","JCYL003B",50.9350384352383,"JCYL","003","B"
"REC107","JCYL001D",44.0062758520672,"JCYL","001","D"
"REC107","JCYL002D",46.377413406071,"JCYL","002","D"
"REC107","JCYL003D",42.1129928102079,"JCYL","003","D"
"REC114","JCYL001B",9.76784275405798,"JCYL","001","B"
"REC114","JCYL002B",8.65656830472445,"JCYL","002","B"
"REC114","JCYL003B",9.04624875225154,"JCYL","003","B"
"REC114","JCYL001D",9.48012457931251,"JCYL","001","D"
"REC114","JCYL002D",9.74499615662685,"JCYL","002","D"
"REC114","JCYL003D",10.2261503848048,"JCYL","003","D"
"REC8","JCYL001B",10.1276460085,"JCYL","001","B"
"REC8","JCYL002B",9.84453929956487,"JCYL","002","B"
"REC8","JCYL003B",10.864157554099,"JCYL","003","B"
"REC8","JCYL001D",13.5278160474947,"JCYL","001","D"
"REC8","JCYL002D",14.6076236569734,"JCYL","002","D"
"REC8","JCYL003D",14.3638369794742,"JCYL","003","D"
"RED1","JCYL001B",11.1746745726481,"JCYL","001","B"
"RED1","JCYL002B",11.783352837755,"JCYL","002","B"
"RED1","JCYL003B",10.984094756659,"JCYL","003","B"
"RED1","JCYL001D",9.00179301170361,"JCYL","001","D"
"RED1","JCYL002D",9.909725413943,"JCYL","002","D"
"RED1","JCYL003D",8.90708251059492,"JCYL","003","D"
"REE1","JCYL001B",239.634790738379,"JCYL","001","B"
"REE1","JCYL002B",231.226045491042,"JCYL","002","B"
"REE1","JCYL003B",242.224127789559,"JCYL","003","B"
"REE1","JCYL001D",116.561598749883,"JCYL","001","D"
"REE1","JCYL002D",105.07773272286,"JCYL","002","D"
"REE1","JCYL003D",116.476249111986,"JCYL","003","D"
"REF2","JCYL001B",35.4088544019784,"JCYL","001","B"
"REF2","JCYL002B",34.3127454996864,"JCYL","002","B"
"REF2","JCYL003B",33.1827547343825,"JCYL","003","B"
"REF2","JCYL001D",40.4897580477025,"JCYL","001","D"
"REF2","JCYL002D",42.99510931632,"JCYL","002","D"
"REF2","JCYL003D",40.3110451230135,"JCYL","003","D"
"REG1","JCYL001B",43.2673952358248,"JCYL","001","B"
"REG1","JCYL002B",42.7095009425307,"JCYL","002","B"
"REG1","JCYL003B",42.4965731614391,"JCYL","003","B"
"REG1","JCYL001D",47.7000225617111,"JCYL","001","D"
"REG1","JCYL002D",47.1550522340865,"JCYL","002","D"
"REG1","JCYL003D",49.0612590978497,"JCYL","003","D"
"REG2","JCYL001B",5.52219181222002,"JCYL","001","B"
"REG2","JCYL002B",5.37396696085327,"JCYL","002","B"
"REG2","JCYL003B",5.15467173247765,"JCYL","003","B"
"REG2","JCYL001D",98.9874463304829,"JCYL","001","D"
"REG2","JCYL002D",97.5232163215918,"JCYL","002","D"
"REG2","JCYL003D",91.7442083894147,"JCYL","003","D"
"REH1","JCYL001B",75.4212398947266,"JCYL","001","B"
"REH1","JCYL002B",73.6189621404578,"JCYL","002","B"
"REH1","JCYL003B",73.207992532655,"JCYL","003","B"
"REH1","JCYL001D",43.5533513999799,"JCYL","001","D"
"REH1","JCYL002D",48.1594052400909,"JCYL","002","D"
"REH1","JCYL003D",44.6088790863843,"JCYL","003","D"
"REI1","JCYL001B",31.6679386115807,"JCYL","001","B"
"REI1","JCYL002B",37.976760630566,"JCYL","002","B"
"REI1","JCYL003B",38.3598193353723,"JCYL","003","B"
"REI1","JCYL001D",39.3842231359679,"JCYL","001","D"
"REI1","JCYL002D",45.1745987444769,"JCYL","002","D"
"REI1","JCYL003D",41.9985107092156,"JCYL","003","D"
"RER1","JCYL001B",124.49822751191,"JCYL","001","B"
"RER1","JCYL002B",126.763824395035,"JCYL","002","B"
"RER1","JCYL003B",130.358695888927,"JCYL","003","B"
"RER1","JCYL001D",125.236151914262,"JCYL","001","D"
"RER1","JCYL002D",127.607881604182,"JCYL","002","D"
"RER1","JCYL003D",127.448386698218,"JCYL","003","D"
"RER2","JCYL001B",84.5457941907552,"JCYL","001","B"
"RER2","JCYL002B",90.5597693709783,"JCYL","002","B"
"RER2","JCYL003B",90.0118678272813,"JCYL","003","B"
"RER2","JCYL001D",102.398099398857,"JCYL","001","D"
