"Condition","Mean","SD","SEM","n","Gene"
"D",1496.3165978101,60.1903274719449,34.7509017685391,3,"FMP16"
"B",106.767938448684,5.4757847864478,3.16144582048009,3,"FMP21"
"D",226.482764022272,17.4831315210138,10.093890689935,3,"FMP21"
"B",126.374878213518,8.14223508238978,4.70092161662295,3,"FMP23"
"D",41.4866200434868,1.56210939138995,0.901884277622632,3,"FMP23"
"B",56.5513577946825,2.30061108100362,1.32825842691807,3,"FMP25"
"D",69.9182733584565,5.66395665669375,3.27008690042051,3,"FMP25"
"B",4.26754110065542,0.118247819279232,0.0682704102919506,3,"FMP27"
"D",8.2592943618154,0.878637985056108,0.507281877192374,3,"FMP27"
"B",32.5997586464406,1.2227072856579,0.705930380514703,3,"FMP30"
"D",19.6461870110505,1.14059675405517,0.658523842990568,3,"FMP30"
"B",87.0579963848829,4.98676525094169,2.87911026001665,3,"FMP32"
"D",74.7653794337343,3.1719803554509,1.83134371208378,3,"FMP32"
"B",49.8026778103287,1.97021199280765,1.13750242440813,3,"FMP33"
"D",66.6262533904191,2.66628328710793,1.53937937354756,3,"FMP33"
"B",114.026295915718,2.98696030499313,1.72452233614651,3,"FMP37"
"D",168.300091659043,5.93877201215723,3.42875161987479,3,"FMP37"
"B",29.4304563466597,0.853241925073306,0.492619455124948,3,"FMP40"
"D",34.730353103888,1.00808443331515,0.582017818940373,3,"FMP40"
"B",81.9230048738725,1.08026795634639,0.623692995393514,3,"FMP41"
"D",57.492347731221,0.871498469390951,0.503159875901213,3,"FMP41"
"B",80.8976993880607,11.1397109642315,6.43151512389367,3,"FMP43"
"D",465.141708444744,40.1266258340257,23.1671182269461,3,"FMP43"
"B",26.103486443415,1.54988266142199,0.894825171784322,3,"FMP45"
"D",101.408661277397,3.30900909804877,1.91045729350938,3,"FMP45"
"B",114.196830196772,8.60278606541313,4.96682085064703,3,"FMP46"
"D",257.170587888799,15.2840079046149,8.82422607802579,3,"FMP46"
"B",12.0833159892671,0.276971203334895,0.159909398803176,3,"FMP48"
"D",21.4484283175588,0.653573306088851,0.377340724205552,3,"FMP48"
"B",163.292005631298,2.26057399787714,1.30514300619744,3,"FMP52"
"D",273.766582749906,6.24945477764884,3.60812439816395,3,"FMP52"
"B",101.949006667505,2.28117797678253,1.31703871896484,3,"FMS1"
"D",49.5666540564832,3.79486524064059,2.1909664682222,3,"FMS1"
"B",7.35001599524424,0.447238116401764,0.258213046896419,3,"FMT1"
"D",7.40835018945884,0.133809194468096,0.0772547744462021,3,"FMT1"
"B",29.2341245002428,0.734308573038686,0.423953252312135,3,"FOB1"
"D",31.8312854538986,1.31735120357865,0.760573072003414,3,"FOB1"
"B",43.4093981931773,2.79399128548942,1.61311162079078,3,"FOL1"
"D",28.2420619637725,0.347238506103545,0.200478244971885,3,"FOL1"
"B",371.831920463186,9.9808775035272,5.76246231341011,3,"FOL2"
"D",158.275414541416,5.13393914200095,2.9640811456374,3,"FOL2"
"B",37.1013531719804,1.53287888086483,0.885008034502404,3,"FOL3"
"D",38.7001037879732,0.574970469497706,0.331959355340586,3,"FOL3"
"B",16.7229374826518,0.777299315010219,0.448773968762062,3,"FOX2"
"D",19.3119664854391,1.30367578193864,0.752677563638267,3,"FOX2"
"B",11.704821649732,0.546535943921048,0.315542674344624,3,"FPK1"
"D",11.8688734814498,0.398527095260418,0.230089725727962,3,"FPK1"
"B",767.587712524666,9.15915602579707,5.28804119704372,3,"FPR1"
"D",1569.29842389146,64.0045456101643,36.9530416373881,3,"FPR1"
"B",202.24162752233,11.9666886111471,6.90897089095422,3,"FPR2"
"D",217.038702933141,15.0631449342583,8.69671078263639,3,"FPR2"
"B",183.544638013992,5.4049127314402,3.12052782044343,3,"FPR3"
"D",230.530451279435,7.31048151490235,4.22070847053465,3,"FPR3"
"B",55.4252780130464,4.24233609562308,2.44931388680085,3,"FPR4"
"D",64.4124617156169,1.61549583283204,0.932706953960295,3,"FPR4"
"B",68.471429172595,2.10293682177176,1.2141311401387,3,"FPS1"
"D",71.64264079404,1.07439156088008,0.620300256889175,3,"FPS1"
"B",111.252946895325,1.11255691135529,0.642335032259757,3,"FRA1"
"D",106.269541912102,5.84518993381998,3.37472198175546,3,"FRA1"
"B",166.522395886147,2.43854604898611,1.40789521781343,3,"FRA2"
"D",177.415408285174,12.6871756694169,7.32494428799392,3,"FRA2"
"B",261.800799379674,5.19068860454878,2.99684546311576,3,"FRD1"
"D",132.085724520593,5.22792970605118,3.01834662309309,3,"FRD1"
"B",32.586565857329,3.2885950747747,1.89867125167685,3,"FRE1"
"D",23.2232705655374,1.43925201944161,0.830952540856326,3,"FRE1"
"B",9.23400168436512,0.520785392738736,0.300675586687734,3,"FRE2"
"D",3.96943905563685,0.232138551359163,0.134025255116503,3,"FRE2"
"B",23.2280531243396,0.907810218261816,0.524124473886552,3,"FRE3"
"D",12.7945453012228,0.158740153386843,0.0916486702890962,3,"FRE3"
"B",11.2165565303756,0.260644988775401,0.150483454432405,3,"FRE4"
"D",9.95664483389462,0.753400833348133,0.434976173941233,3,"FRE4"
"B",53.790680282423,1.08863154366932,0.628521714785798,3,"FRE5"
"D",25.8574445307358,1.24262562129096,0.717430236954261,3,"FRE5"
"B",54.8027280081152,1.5558635273074,0.898278226313246,3,"FRE6"
"D",29.1859248531333,0.976906517751675,0.56401724099703,3,"FRE6"
"B",13.3125195718289,1.06490611978137,0.614823834917455,3,"FRE7"
"D",10.3521525455116,1.74344972851038,1.00658117007405,3,"FRE7"
"B",17.9633366064659,0.784702417957421,0.453048152241467,3,"FRE8"
"D",15.3956469831232,0.87401640669662,0.504613607682443,3,"FRE8"
"B",23.699621715567,0.183877035486799,0.106161455936094,3,"FRK1"
"D",19.857216899829,0.944955517604336,0.545570322461086,3,"FRK1"
"B",29.9220033616681,1.59312920927365,0.919793577827996,3,"FRM2"
"D",35.2009565968255,1.83465366803155,1.05923778910775,3,"FRM2"
"B",128.232405181569,5.24401237363045,3.02763195554927,3,"FRQ1"
"D",141.104845946785,5.77912246598466,3.33657791141605,3,"FRQ1"
"B",150.591838070368,3.25170437401655,1.87737239566354,3,"FRS1"
"D",162.959732489467,3.99215313583658,2.30487068762146,3,"FRS1"
"B",123.159994075836,5.15151192720021,2.97422679790261,3,"FRS2"
"D",139.867804414106,3.04189513765845,1.75623897657372,3,"FRS2"
"B",26.5851298775888,0.590016920186258,0.34064642769597,3,"FRT1"
"D",20.2539355048058,0.535611770848547,0.309235600080541,3,"FRT1"
"B",25.0166918170654,0.308343584750628,0.17802225165867,3,"FRT2"
"D",24.2478857354959,0.947058124421549,0.546784263073004,3,"FRT2"
"B",156.564906600216,7.20873140248238,4.16196301573891,3,"FSF1"
"D",136.511504369483,8.6976229089376,5.02157492778498,3,"FSF1"
"B",366.813347527693,26.6242450470406,15.3715150448794,3,"FSH1"
"D",677.105558998582,3.96736507981781,2.29055929680633,3,"FSH1"
"B",43.2512877248207,1.44200202290718,0.832540256097445,3,"FSH2"
"D",30.4787151890575,0.999299590094594,0.576945887342197,3,"FSH2"
"B",46.0698007927543,0.919323203356968,0.530771498930415,3,"FSH3"
"D",40.8388940263626,2.17088420000987,1.2533605772552,3,"FSH3"
"B",75.8866583299199,3.22570211296071,1.86235998324341,3,"FTH1"
"D",60.0313845965621,1.46875585940012,0.8479865907985,3,"FTH1"
"B",1118.26559100635,85.1627498416298,49.1687365459938,3,"FTR1"
"D",428.26325765247,83.5597751925068,48.2432587008184,3,"FTR1"
"B",58.653584951958,2.50188626086832,1.44446470619415,3,"FUB1"
"D",79.6872191490777,2.8638819146442,1.65346299434713,3,"FUB1"
"B",45.0098982333859,4.00442561587485,2.31195620727518,3,"FUI1"
"D",103.647936489737,4.3745979491262,2.52567530352439,3,"FUI1"
"B",170.875191994532,0.916904159291071,0.529374863187787,3,"FUM1"
"D",216.931945041506,7.03261775212673,4.06028375229811,3,"FUM1"
"B",91.698049387199,3.39926923493986,1.96256900784054,3,"FUN12"
"D",128.442099049528,2.37148864493149,1.36917960753134,3,"FUN12"
"B",137.302442306204,2.2464975924075,1.29701598971031,3,"FUN14"
"D",172.973773955825,13.5350760174466,7.81447978217483,3,"FUN14"
"B",44.5136238080745,2.70728772861554,1.56305329888995,3,"FUN19"
"D",60.4942616427528,4.00649317034085,2.31314991040269,3,"FUN19"
"B",51.3028282597106,1.10846083429966,0.639970161069065,3,"FUN26"
"D",28.5324811526877,1.19307775256423,0.688823761607113,3,"FUN26"
"B",23.4270058494252,0.664063305042741,0.383397127925379,3,"FUN30"
"D",26.4849662010809,0.758078054252878,0.437676568689647,3,"FUN30"
"B",46.6325992340661,2.09661235799019,1.21047970927193,3,"FUR1"
"D",35.6582605443733,0.375735596822166,0.216931047969402,3,"FUR1"
"B",17.9609437787436,0.837877780244228,0.483748961972011,3,"FUR4"
"D",43.7574355694388,0.608482954236357,0.35130779742566,3,"FUR4"
"B",32.4688733070075,0.373619169022149,0.215709127809342,3,"FUS1"
"D",12.5123778813152,0.436404056496603,0.251957999493758,3,"FUS1"
"B",10.0990541499234,0.236385588227708,0.136477282995815,3,"FUS2"
"D",6.64813528446325,1.57077785010788,0.906889014596888,3,"FUS2"
"B",67.5756724775085,2.23856135653278,1.29243400179169,3,"FUS3"
"D",51.7548930544505,2.91299803636797,1.6818202004459,3,"FUS3"
"B",4.59862370326811,0.96091540064754,0.554784765232314,3,"FYV1"
"D",5.79112138045726,2.29952317896104,1.32763032638094,3,"FYV1"
"B",26.1783711469226,0.683020730911447,0.394342202853819,3,"FYV10"
"D",31.7352728774013,2.06949765498658,1.1948250281938,3,"FYV10"
"B",5.46033165102764,0.310682841270063,0.179372822039868,3,"FYV12"
"D",1.5877084929677,0.361408175052897,0.208659107154121,3,"FYV12"
"B",92.2789447743727,3.62574753552263,2.09332631564761,3,"FYV4"
"D",132.403746353047,0.861201567947275,0.497214957080887,3,"FYV4"
"B",8.80496548977694,1.017193896867,0.587277170174209,3,"FYV5"
"D",20.944729798359,3.4207004541561,1.9749423280241,3,"FYV5"
"B",55.8039937127837,3.07488865616898,1.77528779336729,3,"FYV6"
"D",44.0047506078269,2.93786611387891,1.69617779169107,3,"FYV6"
"B",47.9907442499466,1.81899480052571,1.05019713773805,3,"FYV7"
"D",69.9617338027555,4.12858767358165,2.38364120471534,3,"FYV7"
"B",39.0949276189549,1.41370764176064,0.816204487525935,3,"FYV8"
"D",40.338026337287,0.865597454049299,0.499752923105218,3,"FYV8"
"B",28.1759162651866,0.795755067948444,0.459429402689043,3,"FZF1"
"D",36.3370217159773,0.624084251086497,0.360315210361795,3,"FZF1"
"B",24.3488336084966,0.372021951358551,0.214786973761309,3,"FZO1"
"D",29.145741406754,0.466167470955531,0.269141914843623,3,"FZO1"
"B",30.7982841925545,0.190195642799464,0.109809505568964,3,"GAA1"
"D",27.1589012960869,0.657685160581453,0.379714704503724,3,"GAA1"
"B",37.2223939169727,0.0325570330954695,0.0187968118216849,3,"GAB1"
"D",25.5548330160051,2.15799074758546,1.24591653902718,3,"GAB1"
"B",15.953481984513,0.432142346198644,0.249497499906023,3,"GAC1"
"D",113.654300728155,5.48009104359727,3.16393203920454,3,"GAC1"
"B",132.834434904873,6.91795151946238,3.99408117200239,3,"GAD1"
"D",218.872310344245,21.6922067838933,12.5240014259978,3,"GAD1"
"B",12.5598260917615,0.578776477204276,0.334156754914512,3,"GAL1"
"D",16.4030987389809,0.57396987997371,0.331381664709559,3,"GAL1"
"B",17.0981265188684,0.81077305837759,0.468100043505998,3,"GAL10"
"D",15.3068745936289,0.705071262152639,0.407073083001695,3,"GAL10"
"B",45.5357418576631,1.64195222857427,0.947981561163862,3,"GAL11"
"D",63.2126196502215,1.96976442093258,1.13724401866557,3,"GAL11"
"B",10.8668854141709,0.250111834971332,0.14440213524821,3,"GAL2"
"D",11.0605712556743,0.773145048194675,0.446375501697822,3,"GAL2"
"B",10.6604219696859,0.348805069367142,0.201382700693825,3,"GAL3"
"D",15.6223250549993,0.426445805728438,0.246208600732101,3,"GAL3"
"B",17.3430476058567,0.356552449983851,0.205855652978397,3,"GAL4"
"D",18.768264966585,0.400265074863795,0.231093148719818,3,"GAL4"
"B",14.9945264605245,0.365638240639844,0.211101336659435,3,"GAL7"
"D",12.88989811707,1.02377657196357,0.591077679413201,3,"GAL7"
"B",59.3521126619363,1.1422269786202,0.659465053582028,3,"GAL80"
"D",49.7924239905457,0.808150956334742,0.466586172185717,3,"GAL80"
"B",54.9776196331041,1.87616988923431,1.0832071905949,3,"GAL83"
"D",47.9026066866507,1.56534494110778,0.903752323123197,3,"GAL83"
"B",49.5188861101021,0.99806189657062,0.576231304652956,3,"GAP1"
"D",25.5976197282894,1.22958293208476,0.709900036830104,3,"GAP1"
"B",203.261679504681,14.4461435030632,8.34048484024553,3,"GAR1"
"D",290.592870617578,3.57734475584306,2.06538095777009,3,"GAR1"
"B",269.987226171183,19.2067134771145,11.0890011962601,3,"GAS1"
"D",371.620574210508,15.6300451224617,9.02401075889923,3,"GAS1"
"B",22.7761646426394,1.36002430588331,0.785210399106162,3,"GAS2"
"D",19.29005055756,2.47201243762832,1.42721704630481,3,"GAS2"
"B",56.8273432827807,1.20530320843392,0.695882131844441,3,"GAS3"
"D",42.3108894421452,1.47037785014043,0.84892304758904,3,"GAS3"
"B",23.8728065034126,1.35982466199225,0.785095134651919,3,"GAS4"
"D",17.5381745805481,1.7837812139496,1.0298665640492,3,"GAS4"
"B",203.192262181798,1.32915203462443,0.767386284984356,3,"GAS5"
"D",160.900782788121,6.21205837875947,3.58653357719845,3,"GAS5"
"B",41.2241131470897,0.699987913784931,0.404138210453215,3,"GAT1"
"D",24.7284631578035,1.1680872048858,0.674395462177775,3,"GAT1"
"B",47.6233826968743,1.47633271200316,0.852361088688477,3,"GAT2"
"D",35.0159703239553,3.82941260446542,2.21091239802626,3,"GAT2"
"B",1.06532633242667,0.278764387928061,0.160944694410747,3,"GAT3"
"D",0.500283797981497,0.158952925282083,0.0917715142000889,3,"GAT3"
"B",3.43150738796022,0.424982584623229,0.245363809633124,3,"GAT4"
"D",2.68272841931628,0.413517926517478,0.238744686189602,3,"GAT4"
"B",155.088244366476,4.60008165652576,2.65585838268941,3,"GBP2"
"D",135.792991332953,0.810871331255097,0.468156781378281,3,"GBP2"
"B",51.8294935999201,0.456307668272875,0.263449355110635,3,"GCD1"
"D",51.3420511276199,0.905619167874211,0.522859470355461,3,"GCD1"
"B",32.571423653905,0.613442577012994,0.35417123697083,3,"GCD10"
"D",31.435787915576,2.16677800939411,1.25098986699785,3,"GCD10"
"B",93.3873906965171,3.21710818322353,1.85739827559625,3,"GCD11"
"D",133.852051100373,4.38885643249005,2.53390744273275,3,"GCD11"
"B",49.3601895265106,1.37678883051554,0.794889401915417,3,"GCD14"
"D",49.3696446343493,2.0855409438585,1.20408762534269,3,"GCD14"
"B",54.9417552241672,1.93320994259891,1.11613928075954,3,"GCD2"
"D",61.3797216270294,1.17379890515998,0.677693113868605,3,"GCD2"
"B",56.3131226969026,0.541661390697779,0.31272834972899,3,"GCD6"
"D",56.2137075302138,1.43487277994941,0.82842418575666,3,"GCD6"
"B",58.5141523056905,1.72341700142539,0.995015269698925,3,"GCD7"
"D",53.4253046934392,1.80696774326368,1.04325331299026,3,"GCD7"
"B",16.3515813104687,0.411744171731684,0.237720608386547,3,"GCN1"
"D",20.1335392646375,1.59459891569651,0.920642113226864,3,"GCN1"
"B",12.8277045259051,0.413380311529161,0.238665234139052,3,"GCN2"
"D",13.5900002209476,0.302226175235301,0.174490363628252,3,"GCN2"
"B",52.001943024391,1.62010746467044,0.935369480843599,3,"GCN20"
"D",44.1566564584198,1.00948752956736,0.582827896939284,3,"GCN20"
"B",52.1237736702352,1.22005048540135,0.704396476171401,3,"GCN3"
"D",51.5429058248778,2.24406751506094,1.29561298390013,3,"GCN3"
"B",909.153749927485,22.6892336069111,13.0996351306564,3,"GCN4"
"D",1454.84775247542,55.0618022174857,31.7899463323313,3,"GCN4"
"B",59.7203564512757,1.38517135036839,0.79972905200895,3,"GCN5"
"D",54.8476438246026,2.27391482184523,1.31284533450663,3,"GCN5"
"B",53.7031788643397,1.26872987008382,0.732501532021813,3,"GCR1"
"D",49.0692202456583,0.928312371334043,0.535961397481769,3,"GCR1"
"B",50.1460526104292,2.01184536205738,1.16153946135173,3,"GCR2"
"D",68.5302583433994,1.15362378701759,0.666045003978161,3,"GCR2"
"B",132.671549240569,1.89435792580778,1.09370805840662,3,"GCS1"
"D",97.3354883956187,5.24883823917537,3.0304181703207,3,"GCS1"
"B",467.081000846544,23.866332860696,13.779233701692,3,"GCV1"
"D",86.401844380354,4.46060205071683,2.57532979472916,3,"GCV1"
"B",137.463588903333,3.37797909636261,1.95027714060188,3,"GCV2"
"D",32.8150603178121,0.287931280282056,0.166237202178959,3,"GCV2"
"B",1008.52871777109,44.1941012433058,25.5154762494162,3,"GCV3"
"D",400.809587669201,14.5327953481472,8.39051330633052,3,"GCV3"
"B",75.0237127518837,4.55393102831157,2.62921330506668,3,"GCY1"
"D",71.4846923204426,3.64280788657332,2.1031761139192,3,"GCY1"
"B",33.8286607845539,1.12306243633644,0.648400399935603,3,"GDA1"
"D",39.3043063204182,1.56321209632236,0.902520924612195,3,"GDA1"
"B",22.0279357758361,0.893121291142661,0.515643817860201,3,"GDB1"
"D",64.6129441731009,2.39021132993206,1.37998915475637,3,"GDB1"
"B",17.5275336722555,0.534903835038084,0.308826873149801,3,"GDE1"
"D",20.0837049598124,0.915304521602132,0.528451311937473,3,"GDE1"
"B",746.317478205311,12.9995995128114,7.50532227807902,3,"GDH1"
"D",767.698902264226,86.4035237446607,49.8850976929121,3,"GDH1"
"B",69.087633017094,1.58117578979672,0.912892267875253,3,"GDH2"
"D",84.357339886441,3.45309626400695,1.99364605756211,3,"GDH2"
"B",126.835658776829,2.57003579545235,1.48381085833139,3,"GDH3"
"D",313.126961417199,5.11306058741101,2.95202690652461,3,"GDH3"
"B",112.282903526909,1.47605261209938,0.852199372933627,3,"GDI1"
"D",117.7463394567,2.03344445637094,1.17400970426792,3,"GDI1"
"B",68.8004169894805,5.61028637033897,3.23910034614609,3,"GDS1"
"D",80.8571962601096,2.32244024340987,1.34086149970951,3,"GDS1"
"B",107.73486327345,5.47437773632076,3.16063345971049,3,"GDT1"
"D",125.039864589864,1.41010410176194,0.81412398273765,3,"GDT1"
"B",10.1981825342049,0.334059290416932,0.192869221247511,3,"GEA1"
"D",8.66912280598756,0.421179345370568,0.243168008426808,3,"GEA1"
"B",13.1128007322739,0.15537262062689,0.0897044243436325,3,"GEA2"
"D",14.4206656808675,0.75404677721598,0.435349109807216,3,"GEA2"
"B",37.0115124079872,0.945873314126807,0.546100212530395,3,"GEF1"
"D",29.2621546751746,0.141342989939014,0.0816044132893565,3,"GEF1"
"B",18.5439792336542,0.216744366487165,0.1251374183367,3,"GEM1"
"D",15.9726972261606,0.647314118859372,0.373726980773704,3,"GEM1"
"B",31.7697694158465,1.26652281191278,0.731227286392648,3,"GEP3"
"D",32.9747745281351,0.963428412606905,0.55623565336353,3,"GEP3"
"B",43.3367842309916,0.809354674767191,0.46728113934672,3,"GEP4"
"D",55.9123053783625,1.13356055683979,0.654461492634195,3,"GEP4"
"B",42.111283768671,0.831071744878014,0.479819495621213,3,"GEP5"
"D",25.4144325987117,0.972190778125349,0.561294607454342,3,"GEP5"
"B",21.6301412605164,1.04298887688721,0.602169908832615,3,"GEP7"
"D",23.1568200102538,0.947981457731513,0.547317349808063,3,"GEP7"
"B",98.4678662243215,1.13479637030576,0.655174989871443,3,"GET1"
"D",88.2937969335914,3.81795411048936,2.20429683344467,3,"GET1"
"B",106.496985473836,3.51270853244861,2.0280632167939,3,"GET2"
"D",96.2464310900422,3.74035657155029,2.15949587344974,3,"GET2"
"B",202.082786781472,2.95623794992182,1.70678477617595,3,"GET3"
"D",193.19425813786,11.1433357997035,6.43360792362922,3,"GET3"
"B",92.3552388119431,1.91824444883965,1.10749894890908,3,"GET4"
"D",67.3071652836388,1.55897463675368,0.900074426189537,3,"GET4"
"B",2.4515780967015,0.327679305688253,0.189185735346983,3,"GEX1"
"D",1.56118010761007,1.04412754322208,0.60282731814757,3,"GEX1"
"B",7.85293045175991,1.22243641250098,0.70577399182464,3,"GEX2"
"D",6.53081933207206,0.724004091025089,0.418003956847725,3,"GEX2"
"B",93.867846744325,0.353427492519034,0.204051457944878,3,"GFA1"
"D",88.8531373673882,1.81923944583331,1.05033838377225,3,"GFA1"
"B",123.848317047099,1.74567770798027,1.00786749462074,3,"GFD1"
"D",157.210925980187,5.37999962988487,3.10614423455412,3,"GFD1"
"B",10.414597396892,0.992021918998707,0.572744121975912,3,"GFD2"
"D",19.1265750172959,1.64383879044271,0.949070768166449,3,"GFD2"
"B",42.0833760117333,2.48398034369633,1.43412672009482,3,"GGA1"
"D",57.98412037626,3.15086712139063,1.81915398071562,3,"GGA1"
"B",61.5081501792603,0.787842605974796,0.454861140638605,3,"GGA2"
"D",49.7353381887403,0.593774925635432,0.342816113153666,3,"GGA2"
"B",258.517752011815,2.31813376429903,1.3383751528356,3,"GGC1"
"D",94.0081379405763,6.61988963878892,3.8219950649604,3,"GGC1"
"B",32.4539743690172,1.54993947278716,0.894857971841295,3,"GIC1"
"D",21.3672227673944,1.43633535493917,0.829268603820706,3,"GIC1"
"B",102.466662320566,0.875681782182294,0.505575112667399,3,"GIC2"
"D",46.6838307876833,2.91453923202637,1.68271001017415,3,"GIC2"
"B",36.9865069904739,0.194530966926621,0.112312506120803,3,"GID7"
"D",36.5898256769241,1.50579417287594,0.869370671054093,3,"GID7"
"B",126.008953211831,4.49220401590324,2.59357519783645,3,"GID8"
"D",82.9570968606229,1.9324560180209,1.11570400220148,3,"GID8"
"B",201.676210228742,6.13398068201446,3.54145539796501,3,"GIM3"
"D",163.05687393144,8.41734859562361,4.85975847754621,3,"GIM3"
"B",90.4783784853681,1.62599972400321,0.938771378355509,3,"GIM4"
"D",97.879187629387,4.14532519627101,2.39330461794561,3,"GIM4"
"B",27.1846421036722,1.05162016668253,0.607153186319401,3,"GIM5"
"D",29.9170880735767,2.29686126391333,1.32609346901158,3,"GIM5"
"B",22.4155068545785,0.622713082925656,0.359523566055029,3,"GIN4"
"D",23.1666961964851,1.62193232945,0.936423067015315,3,"GIN4"
"B",14.8942166091276,0.723513077265455,0.417720469921425,3,"GIP1"
"D",15.9076080483712,2.55069353030957,1.47264359634447,3,"GIP1"
"B",17.1528203927839,0.619482668981165,0.357658485694583,3,"GIP2"
"D",77.9861323171047,6.21993777287219,3.59108274751048,3,"GIP2"
"B",22.7795647369948,0.614328126496635,0.354682509203591,3,"GIP3"
"D",30.7192700270911,1.43826288661792,0.830381464754306,3,"GIP3"
"B",32.8631977063857,0.70628133781172,0.407771720509206,3,"GIP4"
"D",27.1675333348604,0.471675087257306,0.272321738598046,3,"GIP4"
"B",104.061384142357,3.96240286047749,2.28769435813442,3,"GIR2"
"D",124.222903996666,3.46416788285694,2.00003825968551,3,"GIR2"
"B",14.4715060720602,0.450987813639837,0.2603779356062,3,"GIS1"
"D",22.4230638921511,0.506391344071032,0.292365178814707,3,"GIS1"
"B",576.683274967504,49.984508272204,28.858569306268,3,"GIS2"
"D",466.840618488354,4.38076407610643,2.52923531859629,3,"GIS2"
"B",45.6853199662197,2.22468942405962,1.28442503784414,3,"GIS3"
"D",80.657026512183,0.606078553841145,0.349919616210244,3,"GIS3"
"B",18.2699592621421,1.31749156664939,0.760654110660086,3,"GIS4"
"D",15.2400190145006,0.38839328808373,0.224238969426585,3,"GIS4"
"B",8.35168328594494,0.183917406971069,0.106184764423404,3,"GIT1"
"D",7.85633366806602,0.796022590589591,0.459583856957923,3,"GIT1"
"B",92.3907650495705,6.01410433969426,3.47224475945698,3,"GLC3"
"D",238.780790022284,17.9119113120313,10.3414468177019,3,"GLC3"
"B",148.815169384348,4.09572251225601,2.36466649497702,3,"GLC7"
"D",169.819968555221,10.0515185823976,5.80324695931179,3,"GLC7"
"B",187.316081738503,5.60877497174376,3.2382277397603,3,"GLC8"
"D",271.413404657372,2.16735163717856,1.25132105115362,3,"GLC8"
"B",70.3115297775923,1.94348499976752,1.12207158778178,3,"GLE1"
"D",65.376741668871,2.28497866315523,1.31923304626523,3,"GLE1"
"B",44.6382264643277,0.365200742267023,0.210848746856117,3,"GLE2"
"D",39.1963571701808,0.903461966970383,0.521614009832939,3,"GLE2"
"B",59.9616732253287,2.026063977488,1.1697485827981,3,"GLG1"
"D",65.3778262773495,2.42317869851656,1.3990228738831,3,"GLG1"
"B",20.6723018686345,0.432972698127388,0.249976903815606,3,"GLG2"
"D",24.1581291526044,0.344395189424809,0.198836655322026,3,"GLG2"
"B",420.455214947585,22.7024402769624,13.1072600051657,3,"GLK1"
"D",1214.77843571831,68.9999368164909,39.8371320950682,3,"GLK1"
"B",876.562066454221,74.4341607378835,42.9745827389209,3,"GLN1"
"D",1119.07174608094,37.070439297017,21.4026281071105,3,"GLN1"
"B",36.228406350392,0.506176499897593,0.292241138473338,3,"GLN3"
"D",19.4829210799013,0.369725659175722,0.213461208851415,3,"GLN3"
"B",50.2571987130405,1.76231400214237,1.01747246353354,3,"GLN4"
"D",61.7718353141881,2.66963154743567,1.5413124925491,3,"GLN4"
"B",165.371739258884,4.85926836394668,2.80549989798925,3,"GLO1"
"D",209.396983130853,4.36117768415313,2.5179271099296,3,"GLO1"
"B",125.126610930329,7.77001465960294,4.4860200553291,3,"GLO2"
"D",126.913031666822,6.81745451925087,3.93605920187752,3,"GLO2"
"B",125.452529906498,1.40179243558572,0.809325240033396,3,"GLO3"
"D",132.23896030071,2.8265554808678,1.63191256775844,3,"GLO3"
"B",69.6410387943409,3.83640948492141,2.21495204884101,3,"GLO4"
"D",98.12219349025,3.76248482362887,2.17227162574401,3,"GLO4"
"B",89.0745019553073,1.37208075885277,0.792171195473555,3,"GLR1"
"D",65.2695093552482,3.37583093796013,1.94903690076995,3,"GLR1"
"B",34.4915993791248,0.805595452411099,0.465110751307487,3,"GLT1"
"D",28.5575709628241,2.14056599627107,1.23585635416526,3,"GLT1"
"B",304.779594846084,21.323105393872,12.3109006391108,3,"GLY1"
"D",262.540608676208,15.6230933241091,9.01999713624906,3,"GLY1"
"B",12.5489001138779,0.729313026552253,0.421069072203444,3,"GMC1"
"D",11.8952227125981,0.223491981099939,0.129033155449773,3,"GMC1"
"B",2.98892933251064,0.241709951312354,0.139551305455999,3,"GMC2"
"D",3.8009471620412,0.655674941017649,0.378554103697431,3,"GMC2"
"B",74.223940650274,1.26704628861673,0.731529515808586,3,"GMH1"
"D",68.4596969067374,4.53951926457894,2.62089266939614,3,"GMH1"
"B",91.6754903856545,0.588621910397898,0.339841018419138,3,"GNA1"
"D",89.96229380549,2.94456116732677,1.70004318260143,3,"GNA1"
"B",376.324001980562,15.8875791400937,9.1726980933046,3,"GND1"
"D",235.494827829268,16.7218820914358,9.65438312684766,3,"GND1"
"B",34.7943543175998,2.28132077226961,1.31712116197774,3,"GND2"
"D",121.482577854726,3.12581011661843,1.80468731226531,3,"GND2"
"B",142.648252924348,7.22530586777216,4.17153228773564,3,"GNP1"
"D",140.230787699257,13.8161267438358,7.97674449471158,3,"GNP1"
"B",58.3465182816839,1.00105794043436,0.57796107138419,3,"GNT1"
"D",46.2494387947096,2.26675977567011,1.30871436667135,3,"GNT1"
"B",151.209324306465,2.58939802577531,1.49498964722046,3,"GON7"
"D",159.662370887294,12.5572637091804,7.24993958278042,3,"GON7"
"B",47.3936418640733,1.65885357827128,0.957739559961095,3,"GOR1"
"D",53.4622611845441,2.31506844028383,1.33660538719028,3,"GOR1"
"B",23.8294509093782,0.561865304311051,0.324393084692297,3,"GOS1"
