"Gene","Mean_B","SD_B","Mean_D","SD_D","F_statistic","P_value","Significance"
"AME1",29.2625577238791,0.196170172299602,28.5474478939743,0.900501138345399,1.80618463978306,0.250134059626133,"ns"
"AMN1",228.069929427005,4.36992502138951,72.0107569184137,2.97549585896046,2614.09179701025,8.75795723952939e-07,"***"
"AMS1",51.4123523722964,1.89035574594751,80.0901129287018,1.78409563825495,365.168800050205,4.41851759202586e-05,"***"
"ANB1",983.127766874194,63.4770838795425,1171.22974147671,18.32299423898,24.3173655226456,0.00786572997338448,"**"
"ANP1",70.7643951436516,2.60580785182973,69.2289635880589,4.67200804125793,0.247140836439864,0.64517961800804,"ns"
"ANR2",36.8774392515024,0.226823578177324,33.3166792479351,2.89519016084087,4.51019115799326,0.100918386152177,"ns"
"ANS1",18.8648394737052,0.864447279502648,131.48896863798,12.3084863187741,249.941261356972,9.35361176490803e-05,"***"
"ANT1",41.1847861610056,1.65741507722604,28.791912871629,1.43349291019226,95.9510541396124,0.000608784849843677,"***"
"AOS1",50.4663403652081,0.490091717149866,46.8805648830444,1.69306600652314,12.4163338456537,0.0243689655598077,"*"
"APA1",166.044553407252,2.03879338569723,166.187834474778,2.09639280809136,0.0072020225302434,0.936446771359231,"ns"
"APA2",144.579885489232,3.78303084906621,112.460680271659,4.98933587435426,78.9426406010339,0.000886572011768142,"***"
"APC1",7.31046408459142,0.142773349371314,6.42151609351049,0.349958765838496,16.5950054312455,0.0151767720670577,"*"
"APC11",69.1549025691233,0.0504603752993721,65.1143460719999,0.959917692166444,53.0074833023266,0.00189120676534393,"**"
"APC2",21.6866593863895,0.268138990729077,18.6571027643325,1.44637125274813,12.7246123265165,0.0234352921628526,"*"
"APC4",13.2182705321,0.174708880435754,10.1538100445813,0.66631401386257,59.373865608611,0.00152652831097934,"**"
"APC5",19.613559376745,0.282071554501802,23.7442365027016,0.660986345705853,99.110784864175,0.000571803939828387,"***"
"APC9",40.3087962717133,1.92716924517987,38.3619705826017,1.55214058011555,1.85695979690853,0.244651419914867,"ns"
