"diff","lwr","upr","p adj","Gene","Comparison"
-98.8586840881231,-164.883279048106,-32.8340891281402,0.0141783227293291,"IZH2","D-B"
186.294604980985,144.381511178892,228.207698783077,0.000251261266445146,"IZH3","D-B"
-46.5851367000363,-103.12081772165,9.95054432157761,0.0840622259547068,"IZH4","D-B"
6.49310466585045,0.00346204366301084,12.9827472880379,0.0499242892151022,"JAC1","D-B"
-6.82766616310091,-9.51393109701436,-4.14140122918745,0.00212823619680924,"JEM1","D-B"
48.9297339150023,47.7421537663736,50.117314063631,9.37028232783632e-14,"JEN1","D-B"
-1.9505691570488,-4.6517893354523,0.750651021354689,0.115469524893179,"JHD1","D-B"
-2.13630924023724,-3.45303394854218,-0.819584531932286,0.0107851922718336,"JHD2","D-B"
12.9768888470921,6.59358873918516,19.360188954999,0.0048526585662666,"JID1","D-B"
0.101681622917199,-0.570630392762268,0.773993638596667,0.696120952677367,"JIP3","D-B"
-7.0231916873535,-10.5079800120296,-3.53840336267737,0.0050075496272588,"JIP4","D-B"
-56.0184548649778,-65.3288123900577,-46.7080973398979,8.16282858981943e-05,"JIP5","D-B"
-4.08197570072014,-6.77580467903065,-1.38814672240963,0.0136178983081304,"JJJ1","D-B"
-3.68877139164897,-5.27147676631224,-2.1060660169857,0.00293981367110696,"JJJ2","D-B"
-7.37222417461524,-10.8775912000073,-3.86685714922314,0.00428928412081575,"JJJ3","D-B"
-1.8141372938168,-2.87917164040791,-0.749102947225693,0.00910981598430061,"JLP1","D-B"
-10.6782671081807,-12.8376905512891,-8.51884366507241,0.000167363707233248,"JLP2","D-B"
9.4985313163298,6.18673072490938,12.8103319077502,0.001349270919485,"JNM1","D-B"
3.96122280250732,1.28308026429908,6.63936534071556,0.0147735655975867,"JSN1","D-B"
-32.6237503528566,-36.1254581287648,-29.1220425769485,1.70520651017192e-05,"KAE1","D-B"
0.716086557756569,-0.815686276384445,2.24785939189758,0.264085812736784,"KAP104","D-B"
-2.06542807393864,-2.91027230841441,-1.22058383946287,0.00246131326549814,"KAP114","D-B"
-0.897814432357336,-2.50756503014535,0.711936165430673,0.196415765204443,"KAP120","D-B"
-3.02538004565777,-4.2530471171198,-1.79771297419573,0.00238909643302776,"KAP122","D-B"
18.0138701999047,12.0875087122691,23.9402316875404,0.00108177754199823,"KAP123","D-B"
7.43886191384174,5.2028964378463,9.67482738983718,0.000765823770454643,"KAP95","D-B"
2.14901083167396,-1.14548158290099,5.4435032462489,0.144363901387583,"KAR1","D-B"
-12.4893239555397,-73.48673786945,48.5080899583706,0.600101870535087,"KAR2","D-B"
1.47033226580927,0.417354138733876,2.52331039288466,0.0178888226863291,"KAR3","D-B"
-33.0422942577968,-34.3323955174966,-31.7521929980969,6.43916031606295e-11,"KAR4","D-B"
-3.22215857944044,-6.37582893875319,-0.0684882201276871,0.047022644054646,"KAR5","D-B"
0.67508663397556,-0.986348974488355,2.33652224243948,0.322340682851156,"KAR9","D-B"
2.4844284741168,1.16394149890899,3.80491544932461,0.00641214486262831,"KCC4","D-B"
1.20739254708766,0.0685427417473681,2.34624235242796,0.042239753783966,"KCS1","D-B"
25.233621153014,14.9142924893649,35.552949816663,0.0024593122807085,"KDX1","D-B"
-9.1017185345928,-11.039418823479,-7.16401824570666,0.000203420288698908,"KEG1","D-B"
0.206872209546688,-3.13637085164651,3.55011527073989,0.871935659820795,"KEI1","D-B"
7.03339721669077,4.69925158702198,9.36754284635956,0.00111828382621548,"KEL1","D-B"
-1.07328381351547,-2.4408243492261,0.294256722195168,0.0948466347804467,"KEL2","D-B"
-5.67163950733948,-8.04161570032301,-3.30166331435595,0.002664946374348,"KEL3","D-B"
-36.5156526320914,-41.5818420971427,-31.44946316704,4.41597529536875e-05,"KES1","D-B"
-14.1719277881665,-16.0081735475574,-12.3356820287756,3.49998561275378e-05,"KEX1","D-B"
-6.21135480701834,-8.34753373492811,-4.07517587910857,0.00128080491969396,"KEX2","D-B"
68.245546417898,59.0343025811907,77.4567902546054,4.02450195153836e-05,"KGD1","D-B"
173.140303015134,154.207763872961,192.072842157307,1.84562775515928e-05,"KGD2","D-B"
-8.43752129177781,-11.8183917063527,-5.0566508772029,0.00227893523915612,"KHA1","D-B"
-0.606042220468872,-2.11834890335407,0.906264462416323,0.328220898459103,"KIC1","D-B"
7.36060645015084,5.24127159814148,9.4799413021602,0.000649294321585225,"KIN1","D-B"
4.43740540595366,3.10999386308861,5.76481694881872,0.000751869987474563,"KIN2","D-B"
-2.2205620661564,-5.99312328599301,1.5519991536802,0.177546220599639,"KIN28","D-B"
-8.01314592011074,-9.50286670211776,-6.52342513810372,0.000122233369433511,"KIN3","D-B"
-2.09424326970067,-4.08941620134225,-0.0990703380590847,0.0434903016357776,"KIN4","D-B"
-1.10977727975777,-3.65209566769169,1.43254110817615,0.292212214526967,"KIN82","D-B"
0.0342794202339061,-0.74833133884838,0.816890179316193,0.909070510539029,"KIP1","D-B"
-7.38629772647514,-9.46675692585,-5.30583852710028,0.000596639338838356,"KIP2","D-B"
-0.876991586422704,-1.62239372168193,-0.131589451163478,0.0308887315023131,"KIP3","D-B"
2.71579461972976,1.04705726123349,4.38453197822604,0.0106710782462356,"KKQ8","D-B"
156.851496497955,140.903368362688,172.799624633221,1.33517894009838e-05,"KNH1","D-B"
24.3129626114937,20.5615726798828,28.0643525431046,6.31419372454367e-05,"KNS1","D-B"
0.421815561039832,-0.217929270948192,1.06156039302786,0.141120443508113,"KOG1","D-B"
-4.43133807733074,-13.1035481148723,4.24087196021086,0.228977257024551,"KRE1","D-B"
21.721952212368,-1.35624988069853,44.8001543054345,0.0592154639966532,"KRE2","D-B"
8.90645185048243,5.28968554881739,12.5232181521475,0.00239557550394898,"KRE28","D-B"
-5.51665147037627,-7.94825750181978,-3.08504543893277,0.00324781412975927,"KRE29","D-B"
5.79923789890557,4.39268268326226,7.20579311454887,0.00033541641347834,"KRE33","D-B"
-2.39325731521824,-3.1561957528258,-1.63031887761067,0.00095921291991119,"KRE5","D-B"
-11.6289231146522,-18.2499974927498,-5.00784873655464,0.00818274592512525,"KRE6","D-B"
62.3392011511376,45.9077650116225,78.7706372906527,0.000462135113822648,"KRE9","D-B"
2.80309846709099,-7.52289311290425,13.1290900470862,0.492966399505686,"KRI1","D-B"
13.816566824989,5.33808440566827,22.2950492443097,0.0106226082350043,"KRR1","D-B"
-201.753194465787,-244.138486184286,-159.367902747288,0.000193388095920399,"KRS1","D-B"
56.0220030898883,-3.53166967592404,115.575675855701,0.0593078746314039,"KSH1","D-B"
5.54585644570916,3.95402692478196,7.13768596663636,0.000641537980296869,"KSP1","D-B"
-6.99033700786557,-9.40238847550271,-4.57828554022843,0.00129700691102652,"KSS1","D-B"
-13.4578116319341,-22.0487727717072,-4.86685049216102,0.012164332636123,"KTI11","D-B"
25.8882426302771,9.28328407679842,42.4932011837558,0.012363502581943,"KTI12","D-B"
-34.5861382490107,-47.9434850871009,-21.2287914109205,0.00198512429145292,"KTR1","D-B"
-10.0226631979731,-11.1296800420365,-8.91564635390971,1.9245324609285e-05,"KTR2","D-B"
-6.99232514764198,-10.4671781325614,-3.5174721627226,0.00503570727527969,"KTR3","D-B"
2.33894356378767,-8.75923011557122,13.4371172431465,0.589872452671965,"KTR4","D-B"
-2.96281178745171,-4.02654317116753,-1.89908040373589,0.00150765961163513,"KTR5","D-B"
-5.41444590231859,-11.0621752069449,0.233283402307748,0.0562867907046286,"KTR6","D-B"
-8.25011152081018,-11.399106747372,-5.10111629424835,0.0018993239303442,"KTR7","D-B"
8.37659374264239,3.01259823125133,13.7405892540335,0.012294372727624,"KXD1","D-B"
0.519623853098839,-0.464049039867795,1.50329674606547,0.216359801357936,"LAA1","D-B"
-39.4720390212352,-61.0060261818438,-17.9380518606267,0.00703616053069878,"LAC1","D-B"
-18.8570248425729,-25.1303070581593,-12.5837426269864,0.00112871984258134,"LAG1","D-B"
-2.07042116102734,-3.57596112348484,-0.564881198569833,0.0188083405650155,"LAG2","D-B"
1.72544289891866,-3.33884331093788,6.7897291087752,0.397732491763756,"LAP2","D-B"
-60.9466953784787,-86.2266114552456,-35.6667793017119,0.00259265161352218,"LAP3","D-B"
-3.61789514390168,-6.23935903418178,-0.996431253621575,0.0185902635644443,"LAS1","D-B"
1.28202855229083,-1.57396020852663,4.1380173131083,0.280650220096959,"LAS17","D-B"
-7.04207348452961,-8.37944729849812,-5.7046996705611,0.000132257681613623,"LAS21","D-B"
19.7060998632973,3.87221726211601,35.5399824644785,0.025925988125271,"LAT1","D-B"
7.10432026051572,-1.55001313583594,15.7586536568674,0.084863181919174,"LCB1","D-B"
-7.51549945127589,-10.0313146227232,-4.99968427982859,0.00115575691404457,"LCB2","D-B"
-19.2931261569546,-22.2743785570204,-16.3118737568888,6.34602965978726e-05,"LCB3","D-B"
5.94285574157652,3.23586091430843,8.64985056884461,0.00366566176985728,"LCB4","D-B"
0.225345910342234,-1.27976497832869,1.73045679901316,0.698967865889601,"LCB5","D-B"
2.29259723195713,1.52156462869672,3.06362983521754,0.00117644648253712,"LCD1","D-B"
7.9526760107201,3.13073156744197,12.7746204539982,0.0101912619469757,"LCL1","D-B"
4.83339398115831,-5.53996049298096,15.2067484552976,0.265425726066122,"LCL2","D-B"
-4.41132852223767,-8.38757613646474,-0.4350809080106,0.0369230489516775,"LCL3","D-B"
7.11936607586952,-4.22082066137752,18.4595528131166,0.156278725573912,"LCP5","D-B"
-9.64518746133264,-13.7853562066197,-5.50501871604557,0.0029445592580819,"LDB16","D-B"
-8.57783825500961,-10.2126208439483,-6.94305566607092,0.000134000243793952,"LDB17","D-B"
-4.52521890595071,-14.8167404776591,5.7663026657577,0.289195726535958,"LDB18","D-B"
-4.0165472379831,-6.70201219248137,-1.33108228348484,0.0142307100774819,"LDB19","D-B"
-3.77548274864455,-14.1825950033141,6.63162950602496,0.370803857427461,"LDB7","D-B"
-1.00034158497395,-6.69360666786055,4.69292349791264,0.651195020463964,"LDH1","D-B"
-19.3794672005833,-24.0539257797356,-14.705008621431,0.000328365723807567,"LEA1","D-B"
102.108115970836,92.0451481253415,112.171083816331,1.14780428708272e-05,"LEE1","D-B"
-1.17829270454287,-4.42662777653951,2.07004236745377,0.370853168181795,"LEM3","D-B"
20.4785372197743,17.8606642535282,23.0964101860205,3.33992321055465e-05,"LEO1","D-B"
-524.027313674732,-549.771770839269,-498.282856510195,1.10660607344215e-08,"LEU1","D-B"
-8.27509107065337,-10.4059138428662,-6.14426829844058,0.000422379079816348,"LEU3","D-B"
-570.004306702449,-607.699006617669,-532.309606787228,6.37928105895469e-07,"LEU4","D-B"
6.12051379162963,4.67680144076605,7.56422614249321,0.000301329417797813,"LEU5","D-B"
-18.843509870488,-23.2053353916529,-14.481684349323,0.000280263578055218,"LEU9","D-B"
12.7206347609113,8.4097393918469,17.0315301299756,0.00121110322380757,"LGE1","D-B"
32.0681326495187,23.7099022110698,40.4263630879676,0.00044258093724725,"LHP1","D-B"
-1.59785468051208,-5.38844892689497,2.19273956587082,0.306825894199002,"LHS1","D-B"
220.784997967816,190.27901191271,251.290984022922,4.35532673641603e-05,"LIA1","D-B"
-0.358397031499273,-1.34319727040354,0.626403207404996,0.369445658108302,"LIF1","D-B"
0.575373775176327,-1.97484267271097,3.12559022306363,0.565014230164363,"LIN1","D-B"
-20.056143625306,-34.0135113887364,-6.09877586187569,0.016270554915265,"LIP1","D-B"
-0.742747255728716,-4.19780230382095,2.71230779236352,0.582738082080162,"LIP2","D-B"
17.8153622375931,11.4722349660064,24.1584895091799,0.00146083657835383,"LIP5","D-B"
3.87993202888135,-0.425469944482987,8.18533400224569,0.0666187964600817,"LNP1","D-B"
-1.09727915596081,-9.05313082302768,6.85857251110607,0.721250013952572,"LOA1","D-B"
17.1636201001907,1.88902717165613,32.4382130287252,0.0355333300113853,"LOC1","D-B"
8.6521720746058,5.98302972935838,11.3213144198532,0.000846034359196279,"LOH1","D-B"
-1.6676599517929,-3.09052801856302,-0.244791885022778,0.0312544926622041,"LOS1","D-B"
-14.9747290433807,-17.7770268948963,-12.172431191865,0.000125234070731395,"LOT5","D-B"
-11.1665993539447,-15.4228606458082,-6.91033806208113,0.00188940186435937,"LOT6","D-B"
156.39077120081,145.135817588017,167.645724813604,1.41723766167168e-06,"LPD1","D-B"
-1.5619163236515,-2.82684833559421,-0.296984311708796,0.0265772605215124,"LPP1","D-B"
8.14992461617896,5.84391666022206,10.4559325721359,0.000607165050097613,"LPX1","D-B"
-0.356437398511076,-1.48979133437897,0.776916537356818,0.431845834401053,"LRE1","D-B"
0.2655479227539,-1.48258713942861,2.01368298493641,0.694884254394024,"LRG1","D-B"
-4.40528062669971,-5.10918697743169,-3.70137427596773,7.11767160426202e-05,"LRO1","D-B"
43.4311990327512,31.9923239020184,54.870074163484,0.00046077289283164,"LRP1","D-B"
-0.805612646503207,-3.4133196898131,1.80209439680669,0.439387513110934,"LRS4","D-B"
-32.3352957527532,-40.0310982964686,-24.6394932090377,0.00031187877277894,"LSB1","D-B"
-18.9304295887649,-22.9169306513533,-14.9439285261765,0.000195152319507175,"LSB3","D-B"
-19.1100390163537,-28.4944714655804,-9.72560656712693,0.00482324597599904,"LSB5","D-B"
-7.61291832594377,-9.17143644709757,-6.05440020478998,0.000175304428842837,"LSB6","D-B"
8.68918810755733,1.64645147973521,15.7319247353795,0.0266451988937896,"LSC1","D-B"
172.359641196491,163.154017777189,181.565264615793,4.38828644533373e-08,"LSC2","D-B"
3.49609116618936,0.189016300993342,6.80316603138538,0.0425953108458398,"LSG1","D-B"
28.3259730228813,22.5724012910027,34.0795447547599,0.000170176483415219,"LSM1","D-B"
4.81684721179133,-5.85980082877208,15.4934952523547,0.278579923137511,"LSM12","D-B"
30.912511298692,19.1853745838601,42.6396480135239,0.00185615108940207,"LSM2","D-B"
57.0159659158277,18.8866083911005,95.1453234405548,0.0142413469682818,"LSM3","D-B"
18.7866884215083,14.155489409928,23.4178874330886,0.000357078635662145,"LSM4","D-B"
-6.96416908942284,-13.5827175252968,-0.345620653548904,0.0431817741008633,"LSM5","D-B"
133.981437401775,121.147515534994,146.815359268556,9.92921434983529e-06,"LSM6","D-B"
27.4794414770346,15.3859668862032,39.5729160678661,0.00322924634431754,"LSM7","D-B"
0.0567809233378894,-1.07634364962951,1.18990549630529,0.896072401007763,"LSM8","D-B"
143.407412061711,96.647966673409,190.166857450012,0.00104550602623821,"LSP1","D-B"
-6.85842883141301,-9.76299952589513,-3.95385813693088,0.00280105877642334,"LST4","D-B"
-0.809386416968778,-3.00195846492986,1.3831856309923,0.363332255114456,"LST7","D-B"
-9.36241295371755,-15.4428918927925,-3.28193401464258,0.012899243641892,"LST8","D-B"
1.09637824956583,-0.0477121068467976,2.24046860597845,0.0563515597715354,"LTE1","D-B"
-9.12995087878909,-20.569972551783,2.31007079420487,0.0910359909261195,"LTP1","D-B"
16.0197545685945,10.1147089170322,21.9248002201568,0.00166547832747943,"LTV1","D-B"
-6.14513932346624,-7.60666081766805,-4.68361782926442,0.000311040925395689,"LUC7","D-B"
-47.456909530652,-75.8084469407888,-19.1053721205153,0.00968101300511537,"LYP1","D-B"
-251.149518968183,-262.877168140529,-239.421869795838,4.27631063892875e-09,"LYS1","D-B"
-122.742274055892,-147.45278874169,-98.031759370094,0.000164551790808654,"LYS12","D-B"
-18.452418437442,-22.3268203951218,-14.5780164797623,0.000192976324156158,"LYS14","D-B"
-286.144424560384,-317.926236170484,-254.362612950283,1.96928390685525e-05,"LYS20","D-B"
-105.087104156951,-123.63845080384,-86.5357575100619,0.000101192090034896,"LYS21","D-B"
4.22792033335611,1.87539434311944,6.58044632359278,0.00754584432906791,"LYS4","D-B"
-24.7304212686618,-31.4055724282876,-18.0552701090359,0.000506407592419378,"LYS5","D-B"
-57.6751824061616,-65.5041213595362,-49.846243452787,4.1026635084096e-05,"LYS9","D-B"
-3.14820040644467,-8.4672138282606,2.17081301537125,0.175661918462388,"MAC1","D-B"
5.64319764651187,3.68285207267533,7.6035432203484,0.0013305323131676,"MAD1","D-B"
-5.36313783329932,-7.97690285745884,-2.74937280913979,0.00469211814319193,"MAD2","D-B"
6.84220936136583,5.61074130687368,8.07367741585798,0.000108545522011116,"MAD3","D-B"
-11.7696448290177,-20.8871989643473,-2.65209069368806,0.0230845181620776,"MAE1","D-B"
10.3011397539036,2.52075430557896,18.0815252022283,0.021279478944519,"MAF1","D-B"
8.64098652669755,5.50177715043279,11.7801959029623,0.00157653098496136,"MAG1","D-B"
-13.5513853604976,-17.1955401790483,-9.90723054194682,0.000499200737215544,"MAG2","D-B"
-1.03436574071177,-4.16990417863872,2.10117269721518,0.411536282730194,"MAK10","D-B"
-5.44686077736944,-10.0932231050111,-0.800498449727812,0.0312345168051321,"MAK11","D-B"
27.2392581708813,14.8594078246484,39.6191085171142,0.00363564418642393,"MAK16","D-B"
11.3345423422957,7.42031802413158,15.2487666604597,0.00130102003002452,"MAK21","D-B"
1.73427987345103,-1.1829574721693,4.65151721907136,0.17416798639456,"MAK3","D-B"
2.99129267193749,-6.97305105215044,12.9556363960254,0.451445489920791,"MAK31","D-B"
0.741022442738462,-0.537165498601047,2.01921038407797,0.182763623406434,"MAK32","D-B"
-1.026500222054,-2.03087348713528,-0.022126956972728,0.0469811798084074,"MAK5","D-B"
15.4630195994915,13.3792172264507,17.5468219725323,4.00316381172772e-05,"MAL11","D-B"
10.7707205522313,6.27024459277131,15.2711965116913,0.00266445171102447,"MAL12","D-B"
-15.3078921259647,-19.4752565982266,-11.1405276537028,0.000523371997337652,"MAL13","D-B"
53.8663630104954,51.0797135175356,56.6530125034552,2.66087110123436e-08,"MAL31","D-B"
1.67034863991661,0.915219235576374,2.42547804425684,0.00356538059036604,"MAL32","D-B"
36.5148413363408,31.5433906317791,41.4862920409026,4.14434110320716e-05,"MAL33","D-B"
7.1351092478268,1.52119178870014,12.7490267069535,0.0242578269261846,"MAM1","D-B"
-8.86264300777202,-11.8742122264775,-5.85107378906653,0.00122358636395226,"MAM3","D-B"
53.939994055892,43.8340495454735,64.0459385663104,0.000125779571050977,"MAM33","D-B"
-0.20003844661403,-30.0653524745578,29.6652755813298,0.98605343647879,"MAP1","D-B"
-50.3316829453927,-53.0989306664411,-47.5644352243444,6.74025943947498e-08,"MAP2","D-B"
-14.3908102623912,-16.567958371277,-12.2136621535054,5.90633976780275e-05,"MAS1","D-B"
-12.0825956705667,-13.8610988374892,-10.3040925036442,5.38512976069327e-05,"MAS2","D-B"
13.8247783001807,10.0886180136864,17.560938586675,0.000508827887741314,"MBA1","D-B"
-45.7020046122676,-54.7051230827246,-36.6988861418106,0.000151640235287909,"MBB1","D-B"
21.4925398492524,-4.05352464102181,47.0386043395265,0.0797355823202759,"MBF1","D-B"
3.13355091402819,0.325563868748034,5.94153795930835,0.0362792632063469,"MBP1","D-B"
36.9151926053179,33.3244407744466,40.5059444361892,1.07465823446784e-05,"MBR1","D-B"
5.06422735330838,2.66143285405267,7.46702185256409,0.00425585666628003,"MCA1","D-B"
0.993994166314522,-7.34631189663548,9.33430022926452,0.757330323371568,"MCD1","D-B"
-11.8486484946556,-20.7770951797599,-2.92020180955129,0.02112035483451,"MCD4","D-B"
-46.4823606628176,-50.0197241792343,-42.9449971464009,2.25207810311545e-06,"MCH1","D-B"
9.42215006105216,8.01832919819826,10.8259709239061,5.60934607971575e-05,"MCH2","D-B"
-99.783271330369,-104.824745777693,-94.7417968830453,1.80022554641113e-08,"MCH4","D-B"
-56.8061906952781,-76.66084444151,-36.9515369490461,0.00136181146406855,"MCH5","D-B"
-16.020324701118,-21.6436493755083,-10.3970000267277,0.00138405678220366,"MCK1","D-B"
-12.6213881745089,-16.6575433471363,-8.58523300188158,0.000970764762949328,"MCM1","D-B"
0.388368655335602,-1.02387620501705,1.80061351568826,0.487698133853829,"MCM10","D-B"
-9.74205611097704,-16.4529433594965,-3.03116886245758,0.0157276313054188,"MCM16","D-B"
3.8822993090143,2.53454602563977,5.23005259238882,0.00132721048822293,"MCM2","D-B"
0.50770979921943,-0.440424647142797,1.45584424558166,0.211283807025867,"MCM21","D-B"
1.93466366181266,0.321541607494275,3.54778571613105,0.0291095212124766,"MCM22","D-B"
13.7880551349911,9.73973537581813,17.8363748941641,0.000699903474220109,"MCM3","D-B"
7.57467955678467,4.62273901441212,10.5266200991572,0.00205362755943173,"MCM4","D-B"
12.4088806886889,10.1915488274323,14.6262125499455,0.000105739347203038,"MCM5","D-B"
2.776892846058,0.758356310134926,4.79542938198107,0.018786214001497,"MCM6","D-B"
13.4025927866824,3.71139584969616,23.0937897236686,0.018464424560684,"MCM7","D-B"
327.348122535235,298.214721940966,356.481523129504,6.59090824983721e-06,"MCR1","D-B"
-45.2801414541535,-55.3554094994131,-35.2048734088939,0.0002408372018321,"MCT1","D-B"
-1.61487624072191,-3.12983178290944,-0.099920698534383,0.0415723532678125,"MCX1","D-B"
26.7720328658647,17.9462612970973,35.5978044346322,0.00109026469069473,"MDE1","D-B"
32.3399373349873,25.6803771961653,38.9994974738092,0.000179240850984863,"MDG1","D-B"
451.467340683751,394.566871142505,508.367810224998,3.17770296334174e-05,"MDH1","D-B"
44.360390262616,23.4805239904697,65.2402565347622,0.00413347252994289,"MDH2","D-B"
19.7487962345686,11.1587243646991,28.3388681044381,0.00309244993464652,"MDH3","D-B"
34.7243956661526,30.5800932210208,38.8686981112844,2.60804485046062e-05,"MDJ1","D-B"
-4.49094460674514,-6.90255723382585,-2.07933197966442,0.00665148522398207,"MDJ2","D-B"
3.89809682691806,-2.07193141198809,9.86812506582422,0.144065830466952,"MDL1","D-B"
-0.439650846825074,-2.61246824742562,1.73316655377547,0.604244001270982,"MDL2","D-B"
-1.15583491751621,-2.57512363894008,0.263453803907672,0.0865774351144328,"MDM1","D-B"
-4.96958370611944,-8.0556850742505,-1.88348233798839,0.0110675070023338,"MDM10","D-B"
1.75512711733513,-0.474164695878649,3.98441893054891,0.0941212339406923,"MDM12","D-B"
-4.25544605919537,-5.5131481399331,-2.99774397845764,0.000717829179030627,"MDM20","D-B"
0.201771588287862,-2.32921479215196,2.73275796872768,0.835667405965555,"MDM30","D-B"
0.077864067096165,-0.641000166578527,0.796728300770857,0.778601512795595,"MDM31","D-B"
15.4112484409901,13.0275199572639,17.7949769247163,6.36709981962635e-05,"MDM32","D-B"
-5.909838622454,-9.61109265438456,-2.20858459052345,0.0113947068377352,"MDM34","D-B"
88.1528445777973,67.2210683727892,109.084620782805,0.000309107629474781,"MDM35","D-B"
1.22481670567643,-1.6131284663162,4.06276187766906,0.296950508119339,"MDM36","D-B"
1.66993922033311,-1.4336053010086,4.77348374167481,0.209494632035544,"MDM38","D-B"
7.41836147278791,4.46722800796049,10.3694949376153,0.0022182594784842,"MDN1","D-B"
-2.45705320010191,-4.18056426183074,-0.733542138373085,0.0167044941741402,"MDR1","D-B"
-0.61795305132144,-2.59543958922928,1.35953348658641,0.434550156698888,"MDS3","D-B"
-1.38058153028654,-3.82708206876764,1.06591900819456,0.192231570141576,"MDV1","D-B"
-18.542142198876,-24.4378543642844,-12.6464300334676,0.00094977422544118,"MDY2","D-B"
0.9003944011242,0.60990744965234,1.19088135259606,0.00100404764099971,"MEC1","D-B"
2.34239090103733,-0.81705777828402,5.50183958035869,0.10864458590797,"MEC3","D-B"
-4.18639928831843,-5.98668315539614,-2.38611542124073,0.00296454682218839,"MED1","D-B"
7.80609601394477,1.79336740448577,13.8188246234038,0.0226666127838088,"MED11","D-B"
9.09162247912053,4.66593593528436,13.5173090229567,0.00467221620517488,"MED2","D-B"
-8.52258214301451,-13.1139951738866,-3.93116911214242,0.00672858501289864,"MED4","D-B"
-9.34264611083228,-12.6966347994451,-5.98865742221946,0.00150718392459559,"MED6","D-B"
-14.0415194700092,-18.6820972506415,-9.40094168937698,0.00110071267214895,"MED7","D-B"
2.76240513243953,-1.36037573688469,6.88518600176374,0.136350042707528,"MED8","D-B"
17.6105243352869,15.9385258989665,19.2825227716073,9.47644910698209e-06,"MEF1","D-B"
9.70607841829222,9.10652582639346,10.305631010191,3.0398523964692e-07,"MEF2","D-B"
31.3174021439791,18.1928028634602,44.442001424498,0.00269396694548463,"MEH1","D-B"
0.321069146413406,0.0975119199462557,0.544626372880557,0.016299724763958,"MEI4","D-B"
-0.178043863860412,-0.438850688998968,0.0827629612781429,0.130933521617386,"MEI5","D-B"
-1.00151638467209,-1.30250669857302,-0.700526070771166,0.000765390164277013,"MEK1","D-B"
4.54967159851287,1.86330791472393,7.23603528230181,0.00929391458362594,"MEP1","D-B"
-19.2824459665909,-25.1680958338672,-13.3967960993146,0.000812292243655421,"MEP2","D-B"
-47.7765597145934,-69.7617048341208,-25.791414595066,0.00380523183497894,"MEP3","D-B"
-0.388851290613339,-2.71159263897143,1.93389005774475,0.666243527088341,"MER1","D-B"
-7.45436401513577,-14.1368384765808,-0.771889553690693,0.036321548493605,"MES1","D-B"
-315.805297449499,-362.411525347232,-269.199069551766,5.43242698700652e-05,"MET1","D-B"
-457.222930526448,-538.036944244751,-376.408916808146,0.000101641434926858,"MET10","D-B"
-2.84671280758921,-5.09946993987535,-0.593955675303081,0.024706396811528,"MET12","D-B"
-101.43589834999,-111.43485021846,-91.436946481521,1.14907953419063e-05,"MET13","D-B"
-1440.51926762278,-1784.85985128365,-1096.17868396191,0.000317151826875861,"MET14","D-B"
-494.944429501411,-580.411481228708,-409.477377774114,9.34767309015427e-05,"MET16","D-B"
-3940.12681325611,-4707.41965104008,-3172.83397547214,0.000145228293576771,"MET17","D-B"
-0.0203658197354386,-1.34241223329829,1.30168059382741,0.967934217884253,"MET18","D-B"
-364.305021749489,-427.026350852143,-301.583692646836,9.24880743620182e-05,"MET2","D-B"
-438.03709640909,-515.366903668682,-360.707289149499,0.000101200522313549,"MET22","D-B"
-1.91048263533207,-4.38354972441636,0.562584453752224,0.098549373155316,"MET28","D-B"
-1089.69070232748,-1335.63086736435,-843.750537290606,0.000254335099528324,"MET3","D-B"
-85.6310577454582,-91.6930779478837,-79.5690375430326,1.22505623711966e-06,"MET30","D-B"
0.908903111848389,-5.60060129345992,7.41840751715669,0.718006758495794,"MET31","D-B"
-186.040268577417,-223.738185924452,-148.342351230382,0.000168639937789372,"MET32","D-B"
-0.465987170506509,-4.51097031670423,3.57899597569121,0.765090766600278,"MET4","D-B"
-339.395505964183,-394.542291403961,-284.248720524405,7.54263581734804e-05,"MET5","D-B"
-2000.60972827137,-2221.61014353515,-1779.6093130076,1.92562604253155e-05,"MET6","D-B"
-15.5243988729966,-18.2039543586812,-12.844843387312,9.33272969139143e-05,"MET7","D-B"
-102.688483055808,-116.833065458565,-88.5439006530506,4.31012094541661e-05,"MET8","D-B"
12.4818517635869,3.29539095520603,21.6683125719678,0.019564081998781,"MEU1","D-B"
-4.96613739416325,-11.004398775093,1.0721239867665,0.0844620168036551,"MEX67","D-B"
-659.4890510349,-794.799589604852,-524.178512464949,0.000176783269182357,"MF(ALPHA)1","D-B"
-49.965345193595,-62.0645617007608,-37.8661286864292,0.000333348603208217,"MF(ALPHA)2","D-B"
35.2655440582975,17.3221572018746,53.2089309147203,0.00548309314590323,"MFA1","D-B"
-61.1665673042039,-65.22870793788,-57.1044266705279,6.65952665901415e-07,"MFA2","D-B"
0.0318857896313034,-4.69661520365083,4.76038678291344,0.985959127726611,"MFB1","D-B"
4.5483699140951,3.61292488655513,5.48381494163506,0.000178392112433423,"MFG1","D-B"
-0.482422313684374,-2.76077452832348,1.79592990095473,0.588192687948795,"MFM1","D-B"
0.956495508914728,-5.07964471754864,6.99263573537809,0.682692747107535,"MFT1","D-B"
-0.537207613054451,-1.152275886017,0.0778606599080945,0.0723721929396767,"MGA1","D-B"
